Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
7008,264170.1273050773,2011-01-06 12:01:19,30.015262629939237,1,28,0.0,3.590315341949463,20.797739844940946,21.541033863416693,83.8693146390925,77.41168171930951,0.0007122993702068,0.1020214408636093,0,0,0
7009,264200.14228185976,2011-01-06 12:01:49,60.03023940243376,1,28,0.0,3.610712766647339,20.797739844940946,21.541033863416693,83.8693146390925,77.41168171930951,0.0004532813909463,0.1020214408636093,0,0,0
7010,264230.15753355244,2011-01-06 12:02:19,90.04549110012647,1,28,0.0,3.6251206398010254,20.797739844940946,21.541033863416693,83.8693146390925,77.41168171930951,0.0003237724304199,0.1020214408636093,0,0,0
7011,264260.1257941188,2011-01-06 12:02:49,120.01375167147351,1,28,0.0,3.636452674865722,20.797739844940946,21.541033863416693,83.8693146390925,77.41168171930951,0.0002913951757363,0.1020214408636093,0,0,0
7012,264290.146114045,2011-01-06 12:03:19,30.01507288704155,2,28,0.5501165986061096,3.761914014816284,20.802326094863904,21.541033863416693,83.88647213338199,77.41168171930951,0.0009065627818927,0.1020214408636093,0,0,0
7013,264320.1613230012,2011-01-06 12:03:49,60.03028184320923,2,28,0.5499359965324402,3.7858731746673584,20.80691239898112,21.541033863416693,83.90378535600995,77.41168171930951,0.0004856586456298,0.1020214408636093,0,0,0
7014,264350.17636781326,2011-01-06 12:04:19,90.04532665026682,2,28,0.5501165986061096,3.800442934036255,20.811498729463,21.541033863416693,83.9211845780888,77.41168171930951,0.0003237724304199,0.1020214408636093,0,0,0
7015,264380.1936256609,2011-01-06 12:04:49,120.06258449790246,2,28,0.5501165986061096,3.8106417655944815,20.81608539527172,21.541033863416693,83.93864025096684,77.41168171930951,0.0002590179501567,0.1020214408636093,0,0,0
7016,264410.2066055365,2011-01-06 12:05:19,150.075564378528,2,28,0.5499359965324402,3.8190598487854,20.82067136754344,21.541033863416693,83.95613562564525,77.41168171930951,0.0002266406954731,0.1020214408636093,0,0,0
7017,264440.2217200623,2011-01-06 12:05:49,180.09067890434622,2,28,0.5501165986061096,3.8265066146850586,20.82525765926737,21.541033863416693,83.97366830705673,77.41168171930951,0.0001618862152099,0.1020214408636093,0,0,0
7018,264470.2372001392,2011-01-06 12:06:19,210.1061590113051,2,28,0.5499359965324402,3.833305597305298,20.82984397956071,21.541033863416693,83.99123343047691,77.41168171930951,0.0001618385285837,0.1020214408636093,0,0,0
7019,264500.25196085323,2011-01-06 12:06:49,240.120919690228,2,28,0.5501165986061096,3.8396191596984863,20.83443020240784,21.541033863416693,84.00882853040075,77.41168171930951,0.0001618862152099,0.1020214408636093,0,0,0
7020,264530.2672669515,2011-01-06 12:07:19,270.1362258085536,2,28,0.5499359965324402,3.845608949661255,20.839016504795865,21.541033863416693,84.02645267638967,77.41168171930951,0.0001295089750783,0.1020214408636093,0,0,0
7021,264560.28223362385,2011-01-06 12:07:49,300.1511924608254,2,28,0.550297200679779,3.851598739624024,20.84360278422155,21.541033863416693,84.04410350969088,77.41168171930951,0.0001618862152099,0.1020214408636093,0,0,0
7022,264590.29735047044,2011-01-06 12:08:19,330.1663093074277,2,28,0.5501165986061096,3.856940984725952,20.84818913741929,21.541033863416693,84.06178020735204,77.41168171930951,0.0001295089750783,0.1020214408636093,0,0,0
7023,264620.31246918667,2011-01-06 12:08:49,360.18142803371484,2,28,0.5501165986061096,3.862283229827881,20.85277541041045,21.541033863416693,84.07948145935264,77.41168171930951,0.0001618862152099,0.1020214408636093,0,0,0
7024,264650.32758056466,2011-01-06 12:09:19,390.196539406675,2,28,0.5499359965324402,3.86713981628418,20.857361728382877,21.541033863416693,84.09720682723648,77.41168171930951,6.47544875391759e-05,0.1020214408636093,0,0,0
7025,264680.34270763176,2011-01-06 12:09:49,420.2116664937999,2,28,0.5501165986061096,3.872158288955689,20.861947988181395,21.541033863416693,84.11495484448261,77.41168171930951,0.0001295089750783,0.1020214408636093,0,0,0
7026,264710.3579661364,2011-01-06 12:10:19,450.2269249934452,2,28,0.550297200679779,3.877176761627197,20.866534287716163,21.541033863416693,84.13272507819175,77.41168171930951,0.0001618862152099,0.1020214408636093,0,0,0
7027,264740.3729382222,2011-01-06 12:10:49,480.2418970541966,2,28,0.5499359965324402,3.881547689437866,20.871120573349355,21.541033863416693,84.15051704978178,77.41168171930951,9.713172767078504e-05,0.1020214408636093,0,0,0
7028,264770.38817620574,2011-01-06 12:11:19,510.25713505775934,2,28,0.5501165986061096,3.886242389678955,20.87570688952277,21.541033863416693,84.16833038335324,77.41168171930951,9.713172767078504e-05,0.1020214408636093,0,0,0
