Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
8723,332777.69444101147,2011-01-07 07:04:55,30.015202048952776,1,35,0.0,3.603751659393311,26.03756179816533,26.76452987800844,105.1127300173208,96.00187858276416,0.0006475448608398,0.10283113270998,0,0,0
8724,332807.709420601,2011-01-07 07:05:25,60.03018161841821,1,35,0.0,3.623178005218506,26.03756179816533,26.76452987800844,105.1127300173208,96.00187858276416,0.0004532813909463,0.10283113270998,0,0,0
8725,332837.7245598084,2011-01-07 07:05:55,90.04532083577531,1,35,0.0,3.6371002197265625,26.03756179816533,26.76452987800844,105.1127300173208,96.00187858276416,0.0003237724304199,0.10283113270998,0,0,0
8726,332867.692804826,2011-01-07 07:06:25,120.01356585837009,1,35,0.0,3.6474609375,26.03756179816533,26.76452987800844,105.1127300173208,96.00187858276416,0.0002590179501567,0.10283113270998,0,0,0
8727,332897.7026912786,2011-01-07 07:06:55,30.01499117839847,2,35,0.5501165986061096,3.771303415298462,26.042147987761577,26.76452987800844,105.1299342493054,96.00187858276416,0.0008418083307333,0.10283113270998,0,0,0
8728,332927.7179594573,2011-01-07 07:07:25,60.0302593571671,2,35,0.550297200679779,3.794291257858277,26.046734277776167,26.76452987800844,105.14728742931035,96.00187858276416,0.0005180359003134,0.10283113270998,0,0,0
8729,332957.7329215332,2011-01-07 07:07:55,90.04522141298312,2,35,0.5501165986061096,3.807889699935913,26.05132056377501,26.76452987800844,105.16472211751412,96.00187858276416,0.0003237724304199,0.10283113270998,0,0,0
8730,332987.748359039,2011-01-07 07:08:25,120.06065892377929,2,35,0.5501165986061096,3.818250417709351,26.055906812540943,26.76452987800844,105.18221083864124,96.00187858276416,0.0002266406954731,0.10283113270998,0,0,0
8731,333017.76316085045,2011-01-07 07:08:55,150.0754607201795,2,35,0.5501165986061096,3.8268303871154794,26.06049300602539,26.76452987800844,105.1997420890722,96.00187858276416,0.0002266406954731,0.10283113270998,0,0,0
8732,333047.77841295913,2011-01-07 07:09:25,180.0907128389216,2,35,0.5501165986061096,3.8342769145965576,26.065079213687724,26.76452987800844,105.21731037402506,96.00187858276416,0.0001618862152099,0.10283113270998,0,0,0
8733,333077.793378634,2011-01-07 07:09:55,210.1056785087449,2,35,0.5499359965324402,3.841399908065796,26.06966536619465,26.76452987800844,105.2349120259012,96.00187858276416,0.0001942634553415,0.10283113270998,0,0,0
8734,333107.80862217635,2011-01-07 07:10:25,240.12092206113692,2,35,0.5501165986061096,3.8481991291046143,26.07425167727268,26.76452987800844,105.25254559041396,96.00187858276416,0.0001942634553415,0.10283113270998,0,0,0
8735,333137.82376178965,2011-01-07 07:10:55,270.13606167949354,2,35,0.5501165986061096,3.8543508052825928,26.078837943832877,26.76452987800844,105.27020845952278,96.00187858276416,0.0001618862152099,0.10283113270998,0,0,0
8736,333167.8391136871,2011-01-07 07:11:25,300.1514135819273,2,35,0.5501165986061096,3.860340595245361,26.083424136458568,26.76452987800844,105.28789898122022,96.00187858276416,0.0001942634553415,0.10283113270998,0,0,0
