Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
6510,244416.11147646097,2011-01-06 06:32:02,30.015238329374743,1,26,0.0,3.582059144973755,19.276374056862576,20.026950331661,77.70721567941372,72.01530765894968,0.0006799221155233,0.1012117490172386,0,0,0
6511,244446.12660830992,2011-01-06 06:32:32,60.03037021846757,1,26,0.0,3.6029422283172607,19.276374056862576,20.026950331661,77.70721567941372,72.01530765894968,0.0004856586456298,0.1012117490172386,0,0,0
6512,244476.1418162085,2011-01-06 06:33:02,90.0455781069743,1,26,0.0,3.617835760116577,19.276374056862576,20.026950331661,77.70721567941372,72.01530765894968,0.0003237724304199,0.1012117490172386,0,0,0
6513,244506.1099737079,2011-01-06 06:33:32,120.01373558137205,1,26,0.0,3.6291677951812735,19.276374056862576,20.026950331661,77.70721567941372,72.01530765894968,0.0002266406954731,0.1012117490172386,0,0,0
6514,244536.12605695007,2011-01-06 06:34:02,30.01485184613961,2,26,0.5501165986061096,3.756733655929565,19.28096130939125,20.026950331661,77.72435057551017,72.01530765894968,0.0008741378551349,0.1012117490172386,0,0,0
6515,244566.14144369937,2011-01-06 06:34:32,60.0302386204849,2,26,0.5501165986061096,3.7819879055023193,19.2855477485916,20.026950331661,77.7416436811526,72.01530765894968,0.0005504131549969,0.1012117490172386,0,0,0
6516,244596.15649574948,2011-01-06 06:35:02,90.04529068061939,2,26,0.5501165986061096,3.797205209732056,19.290134082194616,20.026950331661,77.75902693350129,72.01530765894968,0.0002913951757363,0.1012117490172386,0,0,0
6517,244626.17159822528,2011-01-06 06:35:32,120.06039312131774,2,26,0.5499359965324402,3.807565927505493,19.29472049019648,20.026950331661,77.7764678090732,72.01530765894968,0.0001942634553415,0.1012117490172386,0,0,0
6518,244656.18673678092,2011-01-06 06:36:02,150.0755316720133,2,26,0.5501165986061096,3.815984010696411,19.299306868260903,20.026950331661,77.79395069704105,72.01530765894968,0.0001942634553415,0.1012117490172386,0,0,0
6519,244686.2018560586,2011-01-06 06:36:32,180.09065095468708,2,26,0.5501165986061096,3.823430776596069,19.30389324070066,20.026950331661,77.81146936589606,72.01530765894968,0.0002266406954731,0.1012117490172386,0,0,0
6520,244716.2170964832,2011-01-06 06:37:02,210.1058913893087,2,26,0.5501165986061096,3.8300681114196777,19.30847952571972,20.026950331661,77.82901998945182,72.01530765894968,0.0001942634553415,0.1012117490172386,0,0,0
6521,244746.23209249863,2011-01-06 06:37:32,240.12088739975016,2,26,0.5501165986061096,3.836219549179077,19.31306587860385,20.026950331661,77.84660080381538,72.01530765894968,0.0001295089750783,0.1012117490172386,0,0,0
6522,244776.24722233263,2011-01-06 06:38:02,270.1360172287085,2,26,0.5501165986061096,3.842371225357056,19.31765222932216,20.026950331661,77.86420967441629,72.01530765894968,0.0001618862152099,0.1012117490172386,0,0,0
6523,244806.26257938796,2011-01-06 06:38:32,300.1513742990222,2,26,0.5501165986061096,3.848037242889404,19.32223862748848,20.026950331661,77.88184534861037,72.01530765894968,0.0001618862152099,0.1012117490172386,0,0,0
6524,244836.27750008064,2011-01-06 06:39:02,330.16629498673615,2,26,0.5501165986061096,3.853379487991333,19.32682504115666,20.026950331661,77.8995065491786,72.01530765894968,9.713172767078504e-05,0.1012117490172386,0,0,0
6525,244866.2925911129,2011-01-06 06:39:32,360.1813860089762,2,26,0.5501165986061096,3.858559846878052,19.331411371955564,20.026950331661,77.91719181345076,72.01530765894968,9.713172767078504e-05,0.1012117490172386,0,0,0
6526,244896.30773432524,2011-01-06 06:40:02,390.19652923131497,2,26,0.5499359965324402,3.863578319549561,19.335997685735183,20.026950331661,77.93490038872415,72.01530765894968,0.0001295089750783,0.1012117490172386,0,0,0
6527,244926.3250420171,2011-01-06 06:40:32,420.2138369131528,2,26,0.5499359965324402,3.8684349060058594,19.34058434945499,20.026950331661,77.95263277586568,72.01530765894968,0.0001295089750783,0.1012117490172386,0,0,0
6528,244956.33969025075,2011-01-06 06:41:02,450.22848515184,2,26,0.5501165986061096,3.873291492462158,19.34517065796281,20.026950331661,77.97038571775204,72.01530765894968,0.0001295089750783,0.1012117490172386,0,0,0
6529,244986.3531102232,2011-01-06 06:41:32,480.2419051443599,2,26,0.5501165986061096,3.877824306488037,19.349756797055765,20.026950331661,77.98815930488412,72.01530765894968,9.713172767078504e-05,0.1012117490172386,0,0,0
6530,245016.36830647272,2011-01-06 06:42:02,510.2571013637836,2,26,0.5501165986061096,3.882195234298706,19.35434317886932,20.026950331661,78.00595473997345,72.01530765894968,9.713172767078504e-05,0.1012117490172386,0,0,0
6531,245046.3833605028,2011-01-06 06:42:32,540.2721553988403,2,26,0.550297200679779,3.886889934539795,19.358929513370818,20.026950331661,78.0237704261076,72.01530765894968,0.0001295089750783,0.1012117490172386,0,0,0
6532,245076.3984650838,2011-01-06 06:43:02,570.2872599848855,2,26,0.5501165986061096,3.890937089920044,19.363515850125488,20.026950331661,78.04160609793631,72.01530765894968,6.47544875391759e-05,0.1012117490172386,0,0,0
6533,245106.4135911885,2011-01-06 06:43:32,600.3023860795366,2,26,0.5501165986061096,3.894984245300293,19.3681022423596,20.026950331661,78.05946142689521,72.01530765894968,9.713172767078504e-05,0.1012117490172386,0,0,0
6534,245136.42873101236,2011-01-06 06:44:02,630.3175259134304,2,26,0.5501165986061096,3.899193286895752,19.372688573447768,20.026950331661,78.07733486745812,72.01530765894968,0.0001295089750783,0.1012117490172386,0,0,0
