Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
8964,342516.7589222913,2011-01-07 09:47:15,30.01500016078534,1,36,0.0,3.603913545608521,26.775928349453498,27.502212195198616,108.1086302646534,98.62371791256396,0.0006475448608398,0.10130325704813,0,0,0
8965,342546.77404963406,2011-01-07 09:47:45,60.0301274985348,1,36,0.0,3.623339891433716,26.775928349453498,27.502212195198616,108.1086302646534,98.62371791256396,0.0004209041653666,0.10130325704813,0,0,0
8966,342576.78915318253,2011-01-07 09:48:15,90.04523104699405,1,36,0.0,3.6371002197265625,26.775928349453498,27.502212195198616,108.1086302646534,98.62371791256396,0.0003237724304199,0.10130325704813,0,0,0
8967,342606.75738961867,2011-01-07 09:48:45,120.01346748820136,1,36,0.0,3.64762282371521,26.775928349453498,27.502212195198616,108.1086302646534,98.62371791256396,0.0002913951757363,0.10130325704813,0,0,0
8968,342636.77664471685,2011-01-07 09:49:15,30.015154470372316,2,36,0.5501165986061096,3.770979642868042,26.78051476437999,27.502212195198616,108.12583447541712,98.62371791256396,0.0008094310760498,0.10130325704813,0,0,0
8969,342666.7917228971,2011-01-07 09:49:45,60.03023265060613,2,36,0.5501165986061096,3.793967485427856,26.78510118517455,27.502212195198616,108.1431870814912,98.62371791256396,0.0005180359003134,0.10130325704813,0,0,0
8970,342696.80697031406,2011-01-07 09:50:15,90.04548016787993,2,36,0.550297200679779,3.807727813720703,26.789687665669664,27.502212195198616,108.16062118085593,98.62371791256396,0.0003237724304199,0.10130325704813,0,0,0
8971,342726.8219717882,2011-01-07 09:50:45,120.06048157176348,2,36,0.5501165986061096,3.81792664527893,26.794274081191123,27.502212195198616,108.17810899842002,98.62371791256396,0.0002590179501567,0.10130325704813,0,0,0
8972,342756.83708734653,2011-01-07 09:51:15,150.07559719030507,2,36,0.5501165986061096,3.8263447284698486,26.79886049728105,27.502212195198616,108.19563920658416,98.62371791256396,0.0002266406954731,0.10130325704813,0,0,0
8973,342786.8522003035,2011-01-07 09:51:46,180.09071010210062,2,36,0.5499359965324402,3.8339531421661377,26.80344685986253,27.502212195198616,108.21320607124082,98.62371791256396,0.0002265930233988,0.10130325704813,0,0,0
8974,342816.86728598736,2011-01-07 09:52:16,210.1057957709985,2,36,0.5501165986061096,3.840914249420166,26.808033253253765,27.502212195198616,108.2308064243711,98.62371791256396,0.0001295089750783,0.10130325704813,0,0,0
8975,342846.8823911549,2011-01-07 09:52:46,240.1209009184429,2,36,0.5499359965324402,3.8475515842437744,26.81261967644676,27.502212195198616,108.24843794456712,98.62371791256396,0.0001942634553415,0.10130325704813,0,0,0
