Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
3137,114300.11535208848,2011-01-04 18:23:10,30.0151041900583,1,13,0.0,3.552919626235962,9.060286887935158,9.8341658893804,36.436533155032045,35.47866197255564,0.0007770538213662,0.1005837768316268,0,0,0
3138,114330.13048526076,2011-01-04 18:23:40,60.030237357336745,1,13,0.0,3.5759074687957764,9.060286887935158,9.8341658893804,36.436533155032045,35.47866197255564,0.0005504131549969,0.1005837768316268,0,0,0
3139,114360.14560923012,2011-01-04 18:24:10,90.04536132669114,1,13,0.0,3.592743396759033,9.060286887935158,9.8341658893804,36.436533155032045,35.47866197255564,0.000453233718872,0.1005837768316268,0,0,0
3140,114390.11385700456,2011-01-04 18:24:40,120.0136091011444,1,13,0.0,3.60569429397583,9.060286887935158,9.8341658893804,36.436533155032045,35.47866197255564,0.0003237724304199,0.1005837768316268,0,0,0
3141,114420.12763873556,2011-01-04 18:25:10,30.01540504989358,2,13,0.5499359965324402,3.737793207168579,9.064873210731218,9.8341658893804,36.453568029447645,35.47866197255564,0.0010360718006268,0.1005837768316268,0,0,0
3142,114450.1424667824,2011-01-04 18:25:40,60.0302330816805,2,13,0.5501165986061096,3.766446828842163,9.069459440939744,9.8341658893804,36.47078093490615,35.47866197255564,0.0006151676061563,0.1005837768316268,0,0,0
3143,114480.1576219846,2011-01-04 18:26:10,90.04538828387675,2,13,0.5501165986061096,3.7844161987304688,9.074045676769265,9.8341658893804,36.488099055335134,35.47866197255564,0.0003885269106831,0.1005837768316268,0,0,0
3144,114510.17276621945,2011-01-04 18:26:40,120.060532528764,2,13,0.5501165986061096,3.795748233795166,9.0786319477114,9.8341658893804,36.505483228404856,35.47866197255564,0.0002590179501567,0.1005837768316268,0,0,0
3145,114540.18812174092,2011-01-04 18:27:10,150.0758880502175,2,13,0.5501165986061096,3.804166316986084,9.08321818150765,9.8341658893804,36.52291135606059,35.47866197255564,0.0002590179501567,0.1005837768316268,0,0,0
3146,114570.20297285522,2011-01-04 18:27:40,180.09073915450816,2,13,0.550297200679779,3.811289310455322,9.087804432407015,9.8341658893804,36.54037446821684,35.47866197255564,0.0001942634553415,0.1005837768316268,0,0,0
3147,114600.21825899374,2011-01-04 18:28:10,210.1060253181005,2,13,0.5499359965324402,3.8177647590637207,9.092390681663195,9.8341658893804,36.55786855924843,35.47866197255564,0.0001942634553415,0.1005837768316268,0,0,0
3148,114630.23385987672,2011-01-04 18:28:40,240.12162628127024,2,13,0.5501165986061096,3.8235926628112793,9.096976926747573,9.8341658893804,36.575391077447925,35.47866197255564,0.0001295089750783,0.1005837768316268,0,0,0
3149,114660.24859351324,2011-01-04 18:29:10,270.13635983258274,2,13,0.5499359965324402,3.829258680343628,9.101563062392264,9.8341658893804,36.59293998321211,35.47866197255564,0.0001295089750783,0.1005837768316268,0,0,0
3150,114690.26346555472,2011-01-04 18:29:40,300.15123185901786,2,13,0.5501165986061096,3.834762573242188,9.106149240134494,9.8341658893804,36.61051452333794,35.47866197255564,0.0001295089750783,0.1005837768316268,0,0,0
3151,114720.27872553804,2011-01-04 18:30:10,330.1664918724359,2,13,0.5499359965324402,3.839942932128906,9.110735430027871,9.8341658893804,36.628113446220986,35.47866197255564,0.0001295089750783,0.1005837768316268,0,0,0
3152,114750.2937296086,2011-01-04 18:30:40,360.1814959078781,2,13,0.5499359965324402,3.844961404800415,9.115321608207893,9.8341658893804,36.64573573120493,35.47866197255564,9.713172767078504e-05,0.1005837768316268,0,0,0
