Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
3662,134466.8580024734,2011-01-04 23:59:19,30.015431936904285,1,15,0.0,3.528312921524048,10.646825509376754,11.428762162837089,42.8447531880188,41.20197771006995,0.0007770538213662,0.0987826660275459,0,0,0
3663,134496.8729011262,2011-01-04 23:59:49,60.03033058970048,1,15,0.0,3.552919626235962,10.646825509376754,11.428762162837089,42.8447531880188,41.20197771006995,0.0005827903514727,0.0987826660275459,0,0,0
3664,134526.88807627308,2011-01-05 00:00:19,90.0455057165551,1,15,0.0,3.571050882339477,10.646825509376754,11.428762162837089,42.8447531880188,41.20197771006995,0.0004532813909463,0.0987826660275459,0,0,0
3665,134556.85664816535,2011-01-05 00:00:49,120.01407773913446,1,15,0.0,3.585296869277954,10.646825509376754,11.428762162837089,42.8447531880188,41.20197771006995,0.0003237724304199,0.0987826660275459,0,0,0
3666,134586.87576947367,2011-01-05 00:01:19,30.015218514991208,2,15,0.5499359965324402,3.7198238372802734,10.651412005981946,11.428762162837089,42.86169887276339,41.20197771006995,0.0011008263099938,0.0987826660275459,0,0,0
3667,134616.89093172844,2011-01-05 00:01:49,60.03038077978963,2,15,0.5501165986061096,3.750744104385376,10.655998509716234,11.428762162837089,42.87883616504384,41.20197771006995,0.0006799221155233,0.0987826660275459,0,0,0
3668,134646.9061071711,2011-01-05 00:02:19,90.04555623746877,2,15,0.5501165986061096,3.770817756652832,10.660585024414054,11.428762162837089,42.89608892330054,41.20197771006995,0.0004209041653666,0.0987826660275459,0,0,0
3669,134676.92125890966,2011-01-05 00:02:49,120.06070795097013,2,15,0.5501165986061096,3.783768653869629,10.665171480918074,11.428762162837089,42.913416244222645,41.20197771006995,0.0002590179501567,0.0987826660275459,0,0,0
3670,134706.93644754516,2011-01-05 00:03:19,150.07589667671735,2,15,0.5501165986061096,3.7926723957061768,10.669757916613587,11.428762162837089,42.93079161055185,41.20197771006995,0.0002266406954731,0.0987826660275459,0,0,0
3671,134736.9516064516,2011-01-05 00:03:49,180.09105549793333,2,15,0.5501165986061096,3.799633502960205,10.674344394165097,11.428762162837089,42.9482026426908,41.20197771006995,0.0001618862152099,0.0987826660275459,0,0,0
3672,134766.9689872306,2011-01-05 00:04:19,210.108436472439,2,15,0.5499359965324402,3.805785179138184,10.678931167237833,11.428762162837089,42.965645089091765,41.20197771006995,0.0001295089750783,0.0987826660275459,0,0,0
3673,134796.98195485066,2011-01-05 00:04:49,240.12140389702023,2,15,0.5501165986061096,3.811613082885742,10.683517274564746,11.428762162837089,42.98311267496519,41.20197771006995,0.0001618862152099,0.0987826660275459,0,0,0
3674,134826.99712882465,2011-01-05 00:05:19,270.13657786598907,2,15,0.5501165986061096,3.817279100418091,10.688103678092403,11.428762162837089,43.00060750795689,41.20197771006995,0.0001295089750783,0.0987826660275459,0,0,0
