Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
12198,468790.6893506564,2011-01-08 20:52:05,30.01532696027021,1,49,0.0,3.5827066898345947,36.55226779092424,37.28754683444439,147.68241815407492,133.61898761070347,0.0007122993702068,0.10130325704813,0,0,0
12199,468820.7043279201,2011-01-08 20:52:35,60.03030420895154,1,49,0.0,3.6043992042541504,36.55226779092424,37.28754683444439,147.68241815407492,133.61898761070347,0.0004856586456298,0.10130325704813,0,0,0
12200,468850.7194703454,2011-01-08 20:53:05,90.04544662929146,1,49,0.0,3.6197783946990967,36.55226779092424,37.28754683444439,147.68241815407492,133.61898761070347,0.0003561496851034,0.10130325704813,0,0,0
12201,468880.6877320648,2011-01-08 20:53:35,120.0137083735618,1,49,0.0,3.631596088409424,36.55226779092424,37.28754683444439,147.68241815407492,133.61898761070347,0.0002913951757363,0.10130325704813,0,0,0
12202,468910.6880295012,2011-01-08 20:54:05,30.015124480628646,2,49,0.5499359965324402,3.757866859436035,36.55685334306562,37.28754683444439,147.69955120313367,133.61898761070347,0.0009065627818927,0.10130325704813,0,0,0
12203,468940.70316385146,2011-01-08 20:54:35,60.03025880078041,2,49,0.5497553944587708,3.782959222793579,36.56143885840175,37.28754683444439,147.71684547710646,133.61898761070347,0.0005180359003134,0.10130325704813,0,0,0
12204,468970.7207260125,2011-01-08 20:55:05,90.04782107714611,2,49,0.5499359965324402,3.798176527023315,36.56602469714624,37.28754683444439,147.73423109644014,133.61898761070347,0.0003561496851034,0.10130325704813,0,0,0
12205,469000.73342724366,2011-01-08 20:55:35,120.06052224814152,2,49,0.5501165986061096,3.808537244796753,36.57061002227626,37.28754683444439,147.75167180925857,133.61898761070347,0.0002590179501567,0.10130325704813,0,0,0
12206,469030.7485621201,2011-01-08 20:56:05,150.0756570895925,2,49,0.5501165986061096,3.816955327987671,36.57519641708853,37.28754683444439,147.7691591776426,133.61898761070347,0.0002266406954731,0.10130325704813,0,0,0
12207,469060.76369370846,2011-01-08 20:56:35,180.0907886578858,2,49,0.5501165986061096,3.824240207672119,36.57978280122106,37.28754683444439,147.78668240926476,133.61898761070347,0.0001618862152099,0.10130325704813,0,0,0
12208,469090.7789810952,2011-01-08 20:57:05,210.1060760695888,2,49,0.5499359965324402,3.8310394287109375,36.58436917659996,37.28754683444439,147.80423784936457,133.61898761070347,0.0001618862152099,0.10130325704813,0,0,0
12209,469120.7939725693,2011-01-08 20:57:35,240.12106755374933,2,49,0.5501165986061096,3.837352752685547,36.588955470046415,37.28754683444439,147.82182282119814,133.61898761070347,0.0001618862152099,0.10130325704813,0,0,0
12210,469150.8091451098,2011-01-08 20:58:05,270.1362400640828,2,49,0.5501165986061096,3.843342542648315,36.59354184504226,37.28754683444439,147.83943598861646,133.61898761070347,0.0001618862152099,0.10130325704813,0,0,0
12211,469180.8242787132,2011-01-08 20:58:35,300.1513736624356,2,49,0.5501165986061096,3.849008560180664,36.598128295102896,37.28754683444439,147.85707600637653,133.61898761070347,0.0001618862152099,0.10130325704813,0,0,0
12212,469210.83942644665,2011-01-08 20:59:06,330.16652139100523,2,49,0.550297200679779,3.8543508052825928,36.60271468063784,37.28754683444439,147.87474101742058,133.61898761070347,0.0001942634553415,0.10130325704813,0,0,0
12213,469240.8547042344,2011-01-08 20:59:36,360.18179919877235,2,49,0.5501165986061096,3.8593692779541016,36.60730109038085,37.28754683444439,147.89243033553686,133.61898761070347,0.0001295089750783,0.10130325704813,0,0,0
12214,469270.8696876034,2011-01-08 21:00:06,390.1967825526698,2,49,0.5501165986061096,3.8643877506256095,36.61188751355109,37.28754683444439,147.91014290349065,133.61898761070347,0.0001295089750783,0.10130325704813,0,0,0
12215,469300.88485390827,2011-01-08 21:00:36,420.2119488775872,2,49,0.5501165986061096,3.869082450866699,36.616473942627024,37.28754683444439,147.9278778415725,133.61898761070347,0.0001295089750783,0.10130325704813,0,0,0
12216,469330.899974835,2011-01-08 21:01:06,450.2270697943336,2,49,0.5501165986061096,3.873939037322998,36.62106035139448,37.28754683444439,147.9456343120659,133.61898761070347,0.0001295089750783,0.10130325704813,0,0,0
12217,469360.91514214734,2011-01-08 21:01:36,480.2422372119744,2,49,0.5499359965324402,3.878471851348877,36.62564673182974,37.28754683444439,147.96341170705657,133.61898761070347,0.0001618862152099,0.10130325704813,0,0,0
12218,469390.93024503416,2011-01-08 21:02:06,510.2573399885098,2,49,0.550297200679779,3.883004665374756,36.6302331211845,37.28754683444439,147.98120969943793,133.61898761070347,0.0001942634553415,0.10130325704813,0,0,0
12219,469420.9453857252,2011-01-08 21:02:36,540.2724806745273,2,49,0.5499359965324402,3.887051820755005,36.63481951769534,37.28754683444439,147.99902765437466,133.61898761070347,9.713172767078504e-05,0.10130325704813,0,0,0
12220,469450.960533153,2011-01-08 21:03:06,570.2876281023474,2,49,0.550297200679779,3.891260862350464,36.639405953644285,37.28754683444439,148.01686506753418,133.61898761070347,9.713172767078504e-05,0.10130325704813,0,0,0
12221,469480.9757963093,2011-01-08 21:03:36,600.3028912886733,2,49,0.5501165986061096,3.894984245300293,36.64399242774645,37.28754683444439,148.03472128414967,133.61898761070347,6.47544875391759e-05,0.10130325704813,0,0,0
