Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
11447,439749.2259164018,2011-01-08 12:48:00,30.01512463601592,1,46,0.0,3.5799546241760254,34.2881884150352,35.02804748231071,138.5237377306511,125.53019614287496,0.0007122993702068,0.1004928275942802,0,0,0
11448,439779.24130897055,2011-01-08 12:48:30,60.03051721984021,1,46,0.0,3.601485252380371,34.2881884150352,35.02804748231071,138.5237377306511,125.53019614287496,0.0004532813909463,0.1004928275942802,0,0,0
11449,439809.25619509217,2011-01-08 12:49:00,90.04540333639224,1,46,0.0,3.617188215255737,34.2881884150352,35.02804748231071,138.5237377306511,125.53019614287496,0.0004209041653666,0.1004928275942802,0,0,0
11450,439839.2244629817,2011-01-08 12:49:30,120.0136712159536,1,46,0.0,3.629005908966065,34.2881884150352,35.02804748231071,138.5237377306511,125.53019614287496,0.0002913951757363,0.1004928275942802,0,0,0
11451,439869.2402966151,2011-01-08 12:50:00,30.015161933973904,2,46,0.5501165986061096,3.7554385662078857,34.29277488957824,35.02804748231071,138.5408631544045,125.53019614287496,0.0009065151098184,0.1004928275942802,0,0,0
11452,439899.2554198927,2011-01-08 12:50:30,60.03028520659181,2,46,0.5501165986061096,3.7808547019958496,34.29736135761644,35.02804748231071,138.55815107932838,125.53019614287496,0.0004856586456298,0.1004928275942802,0,0,0
11453,439929.27057150594,2011-01-08 12:51:00,90.0454368098183,2,46,0.5501165986061096,3.796395778656006,34.30194781070779,35.02804748231071,138.5755305573103,125.53019614287496,0.0003561496851034,0.1004928275942802,0,0,0
11454,439959.2858290784,2011-01-08 12:51:30,120.06069440721492,2,46,0.5497553944587708,3.8065946102142334,34.306534329429425,35.02804748231071,138.5929678914305,125.53019614287496,0.0001942634553415,0.1004928275942802,0,0,0
11455,439989.3008388931,2011-01-08 12:52:00,150.0757041969987,2,46,0.550297200679779,3.815174579620361,34.31112076823179,35.02804748231071,138.61044733959693,125.53019614287496,0.0001942634553415,0.1004928275942802,0,0,0
11456,440019.3159862709,2011-01-08 12:52:30,180.09085158471882,2,46,0.5501165986061096,3.8224594593048096,34.31570715217504,35.02804748231071,138.62796260597727,125.53019614287496,0.0001942634553415,0.1004928275942802,0,0,0
11457,440049.33134605794,2011-01-08 12:53:00,210.1062113667911,2,46,0.5501165986061096,3.829258680343628,34.320293631896845,35.02804748231071,138.64551033589217,125.53019614287496,0.0001618862152099,0.1004928275942802,0,0,0
