Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,Cumulative_Cycle_Index,now_capacity
11200,373984.8929481608,2010-08-23 22:14:52,30.015467425352416,1,31,0.0,3.400908946990967,33.0767579630373,33.03066085291826,131.28647847717508,121.37627526466537,0.0006799221155233,0.0842843055725097,0,0,0,CS2_35_8_30_10_sheet2.csv,34,0.0460971101190423
11201,374014.90795356967,2010-08-23 22:15:22,60.03047285928005,1,31,0.0,3.421630382537842,33.0767579630373,33.03066085291826,131.28647847717508,121.37627526466537,0.0005180359003134,0.0842843055725097,0,0,0,CS2_35_8_30_10_sheet2.csv,34,0.0460971101190423
11202,374044.9234217469,2010-08-23 22:15:52,90.04594104151886,1,31,0.0,3.437009334564209,33.0767579630373,33.03066085291826,131.28647847717508,121.37627526466537,0.0004209041653666,0.0842843055725097,0,0,0,CS2_35_8_30_10_sheet2.csv,34,0.0460971101190423
11203,374074.8915713416,2010-08-23 22:16:22,120.01409060620315,1,31,0.0,3.448665142059326,33.0767579630373,33.03066085291826,131.28647847717508,121.37627526466537,0.0002913951757363,0.0842843055725097,0,0,0,CS2_35_8_30_10_sheet2.csv,34,0.0460971101190423
11204,374104.9160506325,2010-08-23 22:16:52,30.015369526358,2,31,0.5501165986061096,3.580602169036865,33.081345008115335,33.03066085291826,131.30276045243073,121.37627526466537,0.0014245987404137,0.0842843055725097,0,0,0,CS2_35_8_30_10_sheet2.csv,34,0.0506841551970751
11205,374134.9311706671,2010-08-23 22:17:22,60.03048956591813,2,31,0.5501165986061096,3.623178005218506,33.085931983277625,33.03066085291826,131.3192872954232,121.37627526466537,0.0009713172912597,0.0842843055725097,0,0,0,CS2_35_8_30_10_sheet2.csv,34,0.0552711303593653
11206,374164.94639135245,2010-08-23 22:17:52,90.04571024630617,2,31,0.550297200679779,3.655231475830078,33.0905190002596,33.03066085291826,131.335983055196,121.37627526466537,0.0007770538213662,0.0842843055725097,0,0,0,CS2_35_8_30_10_sheet2.csv,34,0.0598581473413375
11207,374194.96165270417,2010-08-23 22:18:22,120.06097160307228,2,31,0.550297200679779,3.681618690490722,33.0951060074043,33.03066085291826,131.35281170960792,121.37627526466537,0.0006799221155233,0.0842843055725097,0,0,0,CS2_35_8_30_10_sheet2.csv,34,0.0644451544860373
11208,374224.9769633839,2010-08-23 22:18:52,150.07628230782873,2,31,0.550297200679779,3.7033114433288574,33.09969303832876,33.03066085291826,131.36975022949122,121.37627526466537,0.0005504131549969,0.0842843055725097,0,0,0,CS2_35_8_30_10_sheet2.csv,34,0.0690321854104993
11209,374254.9921353629,2010-08-23 22:19:22,180.091454256763,2,31,0.550297200679779,3.721280813217163,33.10427998556656,33.03066085291826,131.38677976460656,121.37627526466537,0.0004209041653666,0.0842843055725097,0,0,0,CS2_35_8_30_10_sheet2.csv,34,0.0736191326483037
