Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,Cumulative_Cycle_Index,now_capacity
764,25945.61085070322,2010-08-19 21:33:39,30.01535028841112,1,3,0.0,3.288560152053833,2.273810507318694,2.268441456222386,9.042670510962008,8.31082065661933,0.0008418083307333,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.005369051096308
765,25975.625959945864,2010-08-19 21:34:09,60.030459521037045,1,3,0.0,3.313814401626587,2.273810507318694,2.268441456222386,9.042670510962008,8.31082065661933,0.0006151676061563,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.005369051096308
766,26005.64134430419,2010-08-19 21:34:39,90.04584389941085,1,3,0.0,3.333888292312622,2.273810507318694,2.268441456222386,9.042670510962008,8.31082065661933,0.0004856586456298,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.005369051096308
767,26035.609536364787,2010-08-19 21:35:09,120.01403595499552,1,3,0.0,3.349915027618408,2.273810507318694,2.268441456222386,9.042670510962008,8.31082065661933,0.0003885269106831,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.005369051096308
768,26065.62469992032,2010-08-19 21:35:39,30.01511413985626,2,3,0.5501165986061096,3.494802713394165,2.278397338628571,2.268441456222386,9.05852430215602,8.31082065661933,0.0018131255637854,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0099558824061851
769,26095.639803318405,2010-08-19 21:36:09,60.03021753292822,2,3,0.550297200679779,3.5500056743621826,2.282984171780198,2.268441456222386,9.074687159506922,8.31082065661933,0.0012627125252038,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0145427155578121
770,26125.65508321638,2010-08-19 21:36:39,90.04549746097967,2,3,0.5501165986061096,3.5919342041015625,2.287570994367444,2.268441456222386,9.09106985606404,8.31082065661933,0.0010360718006268,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0191295381450582
771,26155.67026372665,2010-08-19 21:37:09,120.06067795120146,2,3,0.5501165986061096,3.626415729522705,2.292157425497682,2.268441456222386,9.107625484218184,8.31082065661933,0.0008741855854168,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0237159692752961
772,26185.685472427183,2010-08-19 21:37:39,150.0758866567445,2,3,0.5499359965324402,3.655555248260498,2.296743237950313,2.268441456222386,9.124324017398711,8.31082065661933,0.0007122993702068,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0283017817279271
773,26215.700838926,2010-08-19 21:38:09,180.09125315054442,2,3,0.5501165986061096,3.680647373199463,2.301329360113357,2.268441456222386,9.14114799733218,8.31082065661933,0.0006151676061563,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.032887903890971
774,26245.715966389056,2010-08-19 21:38:39,210.1063806386687,2,3,0.5501165986061096,3.7026638984680176,2.305916080694678,2.268441456222386,9.158082216856076,8.31082065661933,0.0004856586456298,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0374746244722921
775,26275.731188843863,2010-08-19 21:39:09,240.12160305839168,2,3,0.5501165986061096,3.721928358078003,2.310502971890829,2.268441456222386,9.175111615127824,8.31082065661933,0.0004532813909463,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0420615156684434
776,26305.746409559342,2010-08-19 21:39:39,270.13682377887966,2,3,0.5501165986061096,3.738440752029419,2.315089804798524,2.268441456222386,9.192222847859044,8.31082065661933,0.0004209041653666,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0466483485761384
777,26335.76164495641,2010-08-19 21:40:09,300.1520592010086,2,3,0.550297200679779,3.750420331954956,2.319676660344623,2.268441456222386,9.209400076285688,8.31082065661933,0.0002590179501567,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.051235204122237
778,26365.77687412295,2010-08-19 21:40:39,330.16728833747186,2,3,0.5501165986061096,3.756247997283936,2.324263473149634,2.268441456222386,9.226617257339752,8.31082065661933,0.0001295089750783,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.055822016927248
779,26395.79238191892,2010-08-19 21:41:09,360.18279626376506,2,3,0.5501165986061096,3.759161949157715,2.328850342396403,2.268441456222386,9.243853391784906,8.31082065661933,9.713172767078504e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.060408886174017
780,26425.807485808225,2010-08-19 21:41:39,390.197900032774,2,3,0.5499359965324402,3.7611045837402335,2.333437239383084,2.268441456222386,9.26110041971566,8.31082065661933,6.47544875391759e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0649957831606982
781,26455.82261723617,2010-08-19 21:42:09,420.213031475755,2,3,0.5501165986061096,3.762885332107544,2.33802407336658,2.268441456222386,9.278356095258966,8.31082065661933,6.47544875391759e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.069582617144194
782,26485.837808187465,2010-08-19 21:42:39,450.22822240699895,2,3,0.5499359965324402,3.764827966690064,2.342610897230423,2.268441456222386,9.295620436420451,8.31082065661933,0.0,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0741694410080371
783,26515.853058912733,2010-08-19 21:43:09,480.2434731272557,2,3,0.5501165986061096,3.766770601272583,2.347197716590712,2.268441456222386,9.312893617369731,8.31082065661933,6.47544875391759e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0787562603683262
784,26545.86826188398,2010-08-19 21:43:39,510.2586761285819,2,3,0.550297200679779,3.7690370082855225,2.351784588005516,2.268441456222386,9.330176307280386,8.31082065661933,9.713172767078504e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0833431317831303
785,26575.883484103208,2010-08-19 21:44:09,540.2738983227428,2,3,0.5501165986061096,3.770979642868042,2.356371450816161,2.268441456222386,9.347468610681352,8.31082065661933,6.47544875391759e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0879299945937752
786,26605.898715966465,2010-08-19 21:44:39,570.2891301809896,2,3,0.5501165986061096,3.773246049880981,2.360958238469234,2.268441456222386,9.36477070481502,8.31082065661933,6.47544875391759e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.092516782246848
787,26635.914077903908,2010-08-19 21:45:09,600.3044921434961,2,3,0.5501165986061096,3.775674343109131,2.365545055533403,2.268441456222386,9.382083286588102,8.31082065661933,9.713172767078504e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.0971035993110174
788,26665.92933131587,2010-08-19 21:45:39,630.3197455554613,2,3,0.5501165986061096,3.7779407501220703,2.370131926574357,2.268441456222386,9.399406575909207,8.31082065661933,6.47544875391759e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.1016904703519712
789,26695.944403601417,2010-08-19 21:46:09,660.3348178209537,2,3,0.5501165986061096,3.7802071571350098,2.37471871607298,2.268441456222386,9.41674029820013,8.31082065661933,3.237724376958795e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.1062772598505943
790,26725.95963405116,2010-08-19 21:46:39,690.3500482957525,2,3,0.5501165986061096,3.782635450363159,2.379305530020848,2.268441456222386,9.434084959094331,8.31082065661933,6.47544875391759e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.1108640737984623
791,26755.97487328779,2010-08-19 21:47:09,720.3652875023135,2,3,0.5501165986061096,3.7850637435913086,2.383892441810256,2.268441456222386,9.451441019354125,8.31082065661933,9.713172767078504e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.11545098558787
792,26785.990232453325,2010-08-19 21:47:39,750.380646687899,2,3,0.5501165986061096,3.787330150604248,2.388479376724218,2.268441456222386,9.468808388365048,8.31082065661933,3.237724376958795e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.120037920501832
793,26816.005321059543,2010-08-19 21:48:09,780.3957352840927,2,3,0.5501165986061096,3.7900822162628174,2.393066224220685,2.268441456222386,9.486186960195711,8.31082065661933,9.713172767078504e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.124624767998299
794,26846.02055904305,2010-08-19 21:48:39,810.4109732575803,2,3,0.5504778623580933,3.7928342819213854,2.39765349183604,2.268441456222386,9.503578945257258,8.31082065661933,0.0001295089750783,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.1292120356136541
795,26876.03581124701,2010-08-19 21:49:09,840.4262254615348,2,3,0.550297200679779,3.795424461364746,2.402241224111583,2.268441456222386,9.520985055726063,8.31082065661933,6.47544875391759e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.1337997678891973
796,26906.051039972448,2010-08-19 21:49:39,870.4414541719364,2,3,0.550297200679779,3.798338413238525,2.406828553492064,2.268441456222386,9.538402542184018,8.31082065661933,9.713172767078504e-05,0.086637258529663,0,0,0,CS2_35_8_30_10_sheet2.csv,6,0.1383870972696783
