Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,Cumulative_Cycle_Index,now_capacity
5642,189302.5717510568,2010-08-21 18:56:32,30.01517707671428,1,16,0.0,3.351209878921509,16.700806710991706,16.67214583795659,66.31557828352487,61.20412681249132,0.0007770061492919,0.0850178673863411,0,0,0,CS2_35_8_30_10_sheet2.csv,19,0.0286608730351147
5643,189332.5870469496,2010-08-21 18:57:02,60.030472969554886,1,16,0.0,3.3740358352661133,16.700806710991706,16.67214583795659,66.31557828352487,61.20412681249132,0.0005504131549969,0.0850178673863411,0,0,0,CS2_35_8_30_10_sheet2.csv,19,0.0286608730351147
5644,189362.60250446023,2010-08-21 18:57:32,90.04593050024677,1,16,0.0,3.391195774078369,16.700806710991706,16.67214583795659,66.31557828352487,61.20412681249132,0.0003885269106831,0.0850178673863411,0,0,0,CS2_35_8_30_10_sheet2.csv,19,0.0286608730351147
5645,189392.5708019636,2010-08-21 18:58:02,120.01422798860236,1,16,0.0,3.404632329940796,16.700806710991706,16.67214583795659,66.31557828352487,61.20412681249132,0.0003885269106831,0.0850178673863411,0,0,0,CS2_35_8_30_10_sheet2.csv,19,0.0286608730351147
5646,189422.5841312877,2010-08-21 18:58:32,30.01531744655912,2,16,0.550297200679779,3.5411019325256348,16.705394026757155,16.67214583795659,66.33166679733147,61.20412681249132,0.0015541076427325,0.0850178673863411,0,0,0,CS2_35_8_30_10_sheet2.csv,19,0.0332481888005631
5647,189452.5994379624,2010-08-21 18:59:02,60.03062413630896,2,16,0.550297200679779,3.5882108211517334,16.70998137805712,16.67214583795659,66.34802471056955,61.20412681249132,0.0011008263099938,0.0850178673863411,0,0,0,CS2_35_8_30_10_sheet2.csv,19,0.0378355401005272
5648,189482.6146883719,2010-08-21 18:59:32,90.04587456082852,2,16,0.5501165986061096,3.6241493225097656,16.71456863902156,16.67214583795659,66.3645699364455,61.20412681249132,0.0009065627818927,0.0850178673863411,0,0,0,CS2_35_8_30_10_sheet2.csv,19,0.0424228010649692
5649,189512.62999247017,2010-08-21 19:00:02,120.06117863906968,2,16,0.5499359965324402,3.653774499893189,16.719155954863897,16.67214583795659,66.38126480786751,61.20412681249132,0.0007122993702068,0.0850178673863411,0,0,0,CS2_35_8_30_10_sheet2.csv,19,0.0470101169073053
5650,189542.64543450729,2010-08-21 19:00:32,150.07662070120918,2,16,0.5501165986061096,3.6790285110473633,16.723743254320826,16.67214583795659,66.3980849481267,61.20412681249132,0.0006475448608398,0.0850178673863411,0,0,0,CS2_35_8_30_10_sheet2.csv,19,0.0515974163642347
5651,189572.660963862,2010-08-21 19:01:02,180.09215004087108,2,16,0.5501165986061096,3.700721263885498,16.728330532116566,16.67214583795659,66.41501230132516,61.20412681249132,0.0005504131549969,0.0850178673863411,0,0,0,CS2_35_8_30_10_sheet2.csv,19,0.0561846941599739
5652,189602.6759057876,2010-08-21 19:01:32,210.10709197152903,2,16,0.550297200679779,3.719014406204224,16.7329177246897,16.67214583795659,66.43203165923619,61.20412681249132,0.0004209041653666,0.0850178673863411,0,0,0,CS2_35_8_30_10_sheet2.csv,19,0.0607718867331072
