Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,Cumulative_Cycle_Index,now_capacity
4892,164432.11183571655,2010-08-21 12:01:59,30.01529098561029,1,14,0.0,3.3529906272888184,14.492598409402444,14.46437181238134,57.559103783184256,53.07746537802879,0.0007446288946084,0.0859051570296287,0,0,0,CS2_35_8_30_10_sheet2.csv,17,0.0282265970211028
4893,164462.127342906,2010-08-21 12:02:29,60.03079817506709,1,14,0.0,3.3763022422790527,14.492598409402444,14.46437181238134,57.559103783184256,53.07746537802879,0.0004856586456298,0.0859051570296287,0,0,0,CS2_35_8_30_10_sheet2.csv,17,0.0282265970211028
4894,164492.14237849007,2010-08-21 12:02:59,90.04583375412567,1,14,0.0,3.3937859535217285,14.492598409402444,14.46437181238134,57.559103783184256,53.07746537802879,0.0003885269106831,0.0859051570296287,0,0,0,CS2_35_8_30_10_sheet2.csv,17,0.0282265970211028
4895,164522.11079224318,2010-08-21 12:03:29,120.01424750724884,1,14,0.0,3.407708168029785,14.492598409402444,14.46437181238134,57.559103783184256,53.07746537802879,0.0003237724304199,0.0859051570296287,0,0,0,CS2_35_8_30_10_sheet2.csv,17,0.0282265970211028
4896,164552.12872787844,2010-08-21 12:03:59,30.0152476676486,2,14,0.5501165986061096,3.544177770614624,14.497185347124445,14.46437181238134,57.57520580760265,53.07746537802879,0.0015217304462566,0.0859051570296287,0,0,0,CS2_35_8_30_10_sheet2.csv,17,0.032813534743104
4897,164582.14419277752,2010-08-21 12:04:29,60.03071256169222,2,14,0.5501165986061096,3.5911247730255127,14.501772252920066,14.46437181238134,57.591576290729336,53.07746537802879,0.0010360718006268,0.0859051570296287,0,0,0,CS2_35_8_30_10_sheet2.csv,17,0.0374004405387253
4898,164612.15928680726,2010-08-21 12:04:59,90.04580659644037,2,14,0.5499359965324402,3.626901388168335,14.506359096043967,14.46437181238134,57.60813377616657,53.07746537802879,0.0008741855854168,0.0859051570296287,0,0,0,CS2_35_8_30_10_sheet2.csv,17,0.0419872836626264
4899,164642.17469072936,2010-08-21 12:05:29,120.0612105135106,2,14,0.5499359965324402,3.656526565551758,14.510946040697329,14.46437181238134,57.6248404622636,53.07746537802879,0.0007446765666827,0.0859051570296287,0,0,0,CS2_35_8_30_10_sheet2.csv,17,0.046574228315988
4900,164672.18986785118,2010-08-21 12:05:59,150.0763876353373,2,14,0.5501165986061096,3.681618690490722,14.515532927535196,14.46437181238134,57.641671587339495,53.07746537802879,0.0006475448608398,0.0859051570296287,0,0,0,CS2_35_8_30_10_sheet2.csv,17,0.0511611151538549
4901,164702.20516367885,2010-08-21 12:06:29,180.091683468028,2,14,0.5501165986061096,3.703149557113648,14.520119780053154,14.46437181238134,57.658609318549466,53.07746537802879,0.0005504131549969,0.0859051570296287,0,0,0,CS2_35_8_30_10_sheet2.csv,17,0.0557479676718131
