Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,Cumulative_Cycle_Index,now_capacity
1526,51489.1976961399,2010-08-20 04:39:25,30.01535485479194,1,5,0.0,3.321261167526245,4.535073167063902,4.521028233359062,18.012270438201163,16.586088797090916,0.0007770538213662,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.0140449337048398
1527,51519.21286919158,2010-08-20 04:39:55,60.03052790647459,1,5,0.0,3.345705986022949,4.535073167063902,4.521028233359062,18.012270438201163,16.586088797090916,0.0005504131549969,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.0140449337048398
1528,51549.2279516575,2010-08-20 04:40:25,90.04561036236467,1,5,0.0,3.3646464347839355,4.535073167063902,4.521028233359062,18.012270438201163,16.586088797090916,0.0004532813909463,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.0140449337048398
1529,51579.19624916089,2010-08-20 04:40:55,120.01390787077024,1,5,0.0,3.379863739013672,4.535073167063902,4.521028233359062,18.012270438201163,16.586088797090916,0.0003561496851034,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.0140449337048398
1530,51609.21058269972,2010-08-20 04:41:25,30.015118360375087,2,5,0.550297200679779,3.522808790206909,4.539660795181483,4.521028233359062,18.028265392349205,16.586088797090916,0.0016188621520996,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.0186325618224207
1531,51639.22580822719,2010-08-20 04:41:55,60.03034385776859,2,5,0.550297200679779,3.5744504928588867,4.544248357784432,4.521028233359062,18.044551654285527,16.586088797090916,0.0011979580158367,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.0232201244253698
1532,51669.24100206067,2010-08-20 04:42:25,90.04553769625836,2,5,0.550297200679779,3.614112377166748,4.548835973358904,4.521028233359062,18.0610443797794,16.586088797090916,0.0009389400365762,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.0278077399998419
1533,51699.256216435344,2010-08-20 04:42:55,120.0607520909806,2,5,0.550297200679779,3.64648962020874,4.553423591032109,4.521028233359062,18.0777009851505,16.586088797090916,0.0008094310760498,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.0323953576730469
1534,51729.27140742172,2010-08-20 04:43:25,150.07594305229958,2,5,0.550297200679779,3.674171924591065,4.558011194531863,4.521028233359062,18.09449431716404,16.586088797090916,0.0007122516399249,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.0369829611728009
1535,51759.28658254857,2010-08-20 04:43:55,180.0911181791542,2,5,0.5499359965324402,3.697645425796509,4.562598431479654,4.521028233359062,18.11140315177232,16.586088797090916,0.0005827903514727,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.041570198120592
1536,51789.301801173846,2010-08-20 04:44:25,210.10633682447025,2,5,0.5501165986061096,3.718366861343384,4.567185294608734,4.521028233359062,18.12841210676688,16.586088797090916,0.0005504131549969,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.046157061249672
1537,51819.31699670656,2010-08-20 04:44:55,240.1215323471575,2,5,0.550297200679779,3.7360124588012695,4.571772188103347,4.521028233359062,18.14550912755621,16.586088797090916,0.0004856586456298,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.0507439547442851
1538,51849.332163888605,2010-08-20 04:45:25,270.13669951918627,2,5,0.550297200679779,3.749772787094116,4.57635907585506,4.521028233359062,18.162678753064203,16.586088797090916,0.0002913951757363,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.0553308424959979
1539,51879.34738292991,2010-08-20 04:45:55,300.15191857051417,2,5,0.5501165986061096,3.7572193145751953,4.580946040132722,4.521028233359062,18.1798977644054,16.586088797090916,0.0001618862152099,0.0859829038381576,0,0,0,CS2_35_8_30_10_sheet2.csv,8,0.0599178067736598
