Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,Cumulative_Cycle_Index,now_capacity
14827,495375.0264258669,2010-08-25 07:58:14,30.017786826012525,1,41,0.0,3.4671201705932617,43.76889004370484,43.70446931740806,173.7804612796012,160.56525234294725,0.0006475448608398,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.064420726296781
14828,495405.0391540052,2010-08-25 07:58:44,60.03051496421851,1,41,0.0,3.486708402633667,43.76889004370484,43.70446931740806,173.7804612796012,160.56525234294725,0.0004209041653666,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.064420726296781
14829,495435.0541587925,2010-08-25 07:59:14,90.0455197515346,1,41,0.0,3.5007925033569336,43.76889004370484,43.70446931740806,173.7804612796012,160.56525234294725,0.0003237724304199,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.064420726296781
14830,495465.0225027517,2010-08-25 07:59:44,120.01386371070976,1,41,0.0,3.511476993560791,43.76889004370484,43.70446931740806,173.7804612796012,160.56525234294725,0.0002266406954731,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.064420726296781
14831,495495.0485228082,2010-08-25 08:00:14,30.01514558823529,2,41,0.5501165986061096,3.635481357574463,43.77347677245421,43.70446931740806,173.7970152665959,160.56525234294725,0.0011655807029455,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.0690074550461474
14832,495525.0638254728,2010-08-25 08:00:45,60.03044825796601,2,41,0.5501165986061096,3.671258211135864,43.77806346445015,43.70446931740806,173.81377692990432,160.56525234294725,0.0008418083307333,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.0735941470420868
14833,495555.0790191058,2010-08-25 08:01:15,90.04564188593109,2,41,0.5501165986061096,3.697807312011719,43.78265008257517,43.70446931740806,173.83067853232689,160.56525234294725,0.0006475448608398,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.0781807651671044
14834,495585.09427255794,2010-08-25 08:01:45,120.06089544827108,2,41,0.5499359965324402,3.718366861343384,43.78723674473114,43.70446931740806,173.84768792736207,160.56525234294725,0.0004856586456298,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.0827674273230769
14835,495615.1092163833,2010-08-25 08:02:15,150.07583915335144,2,41,0.5501165986061096,3.73455548286438,43.79182334912311,43.70446931740806,173.86478157856266,160.56525234294725,0.0003885269106831,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.0873540317150514
14836,495645.1243650141,2010-08-25 08:02:45,180.0909877891823,2,41,0.550297200679779,3.746535062789917,43.79640995423215,43.70446931740806,173.88193900427237,160.56525234294725,0.0003237724304199,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.0919406368240913
14837,495675.1395669578,2010-08-25 08:03:15,210.1061897378852,2,41,0.550297200679779,3.753657817840576,43.80099657904134,43.70446931740806,173.89913991074445,160.56525234294725,0.0001942157687153,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.0965272616332768
14838,495705.1547818988,2010-08-25 08:03:45,240.121404769194,2,41,0.550297200679779,3.758352518081665,43.80558317220558,43.70446931740806,173.9163671652129,160.56525234294725,0.0001295089750783,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1011138547975178
14839,495735.1699975968,2010-08-25 08:04:15,270.1366203769395,2,41,0.5499359965324402,3.761590242385864,43.81016982769006,43.70446931740806,173.9336124445514,160.56525234294725,9.713172767078504e-05,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1057005102819985
14840,495765.1851633554,2010-08-25 08:04:45,300.15178613544526,2,41,0.5501165986061096,3.7646660804748535,43.8147564191891,43.70446931740806,173.95087221267005,160.56525234294725,6.47544875391759e-05,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.11028710178104
14841,495795.2002276459,2010-08-25 08:05:15,330.1668504160369,2,41,0.5501165986061096,3.767580032348633,43.81934302135863,43.70446931740806,173.9681458450584,160.56525234294725,6.47544875391759e-05,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1148737039505647
14842,495825.2156354828,2010-08-25 08:05:45,360.1822582578889,2,41,0.5501165986061096,3.770493984222412,43.8239296784581,43.70446931740806,173.9854331019511,160.56525234294725,9.713172767078504e-05,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1194603610500379
14843,495855.230552316,2010-08-25 08:06:15,390.197175090996,2,41,0.5501165986061096,3.773407936096192,43.82851630784175,43.70446931740806,174.00273355982526,160.56525234294725,9.713172767078504e-05,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1240469904336905
14844,495885.2457209064,2010-08-25 08:06:45,420.21234370161017,2,41,0.5501165986061096,3.7764837741851807,43.8331029017636,43.70446931740806,174.02004744206013,160.56525234294725,0.0001295089750783,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1286335843555406
14845,495915.261013862,2010-08-25 08:07:15,450.2276366320676,2,41,0.550297200679779,3.77923583984375,43.837689718278426,43.70446931740806,174.0373755490189,160.56525234294725,6.47544875391759e-05,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1332204008703641
14846,495945.27611548064,2010-08-25 08:07:45,480.2427382507172,2,41,0.550297200679779,3.7823116779327393,43.842277159383016,43.70446931740806,174.05471932966486,160.56525234294725,9.713172767078504e-05,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1378078419749542
14847,495975.2912609936,2010-08-25 08:08:15,510.25788378381503,2,41,0.5501165986061096,3.7850637435913086,43.84686444742484,43.70446931740806,174.0720758318485,160.56525234294725,9.713172767078504e-05,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.14239513001678
14848,496005.3065725055,2010-08-25 08:08:45,540.2731952755329,2,41,0.5501165986061096,3.787977695465088,43.85145104786458,43.70446931740806,174.08944289329347,160.56525234294725,9.713172767078504e-05,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1469817304565168
14849,496035.3215944957,2010-08-25 08:09:15,570.2882172707364,2,41,0.5499359965324402,3.790729761123657,43.85603763508698,43.70446931740806,174.1068232233821,160.56525234294725,3.237724376958795e-05,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1515683176789153
14850,496065.33677749714,2010-08-25 08:09:45,600.3034002722169,2,41,0.5501165986061096,3.793643712997437,43.86062422848685,43.70446931740806,174.12421681770684,160.56525234294725,6.47544875391759e-05,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1561549110787865
14851,496095.3519411204,2010-08-25 08:10:15,630.3185639054259,2,41,0.5501165986061096,3.796719551086426,43.865210874012966,43.70446931740806,174.14162421629177,160.56525234294725,9.713172767078504e-05,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1607415566049042
14852,496125.367110187,2010-08-25 08:10:45,660.3337329621519,2,41,0.5501165986061096,3.799795389175415,43.8697975243565,43.70446931740806,174.15904541320856,160.56525234294725,9.713172767078504e-05,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1653282069484376
14853,496155.3823041207,2010-08-25 08:11:15,690.3489269059039,2,41,0.5501165986061096,3.8030331134796143,43.87438415822428,43.70446931740806,174.1764806409131,160.56525234294725,0.0001295089750783,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1699148408162187
14854,496185.3974679244,2010-08-25 08:11:45,720.3640906995126,2,41,0.5501165986061096,3.806108951568604,43.87897072624617,43.70446931740806,174.19392998188042,160.56525234294725,0.0001295089750783,0.0872892439365387,0,0,0,CS2_35_8_30_10_sheet2.csv,44,0.1745014088381111
