Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,Cumulative_Cycle_Index,now_capacity
13376,446917.4077768168,2010-08-24 18:30:32,30.015152395200342,1,37,0.0,3.467605829238892,39.49974416627124,39.43745744001604,156.81441137973206,144.8878405492691,0.0005827903514727,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.062286726255202
13377,446947.4229398485,2010-08-24 18:31:02,60.03031542691014,1,37,0.0,3.487194061279297,39.49974416627124,39.43745744001604,156.81441137973206,144.8878405492691,0.0003885269106831,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.062286726255202
13378,446977.4385388869,2010-08-24 18:31:32,90.0459144652827,1,37,0.0,3.5012781620025635,39.49974416627124,39.43745744001604,156.81441137973206,144.8878405492691,0.0002913951757363,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.062286726255202
13379,447007.4064142181,2010-08-24 18:32:02,120.0137897964928,1,37,0.0,3.512448072433472,39.49974416627124,39.43745744001604,156.81441137973206,144.8878405492691,0.0002589702489785,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.062286726255202
13380,447037.42872506,2010-08-24 18:32:32,30.01519657531077,2,37,0.5501165986061096,3.636128902435303,39.50433094682595,39.43745744001604,156.83096875704504,144.8878405492691,0.0011655807029455,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.0668735068099124
13381,447067.44386841264,2010-08-24 18:33:02,60.03033991794934,2,37,0.5501165986061096,3.671743869781494,39.50891769319052,39.43745744001604,156.84773350859098,144.8878405492691,0.0008094310760498,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.0714602531744788
13382,447097.4593925544,2010-08-24 18:33:32,90.04586405965638,2,37,0.5504778623580933,3.698131084442138,39.5135044887584,39.43745744001604,156.8646379562819,144.8878405492691,0.0006475448608398,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.0760470487423603
13383,447127.4743366453,2010-08-24 18:34:02,120.06080816072364,2,37,0.5501165986061096,3.718690633773804,39.51809117923851,39.43745744001604,156.88164888762623,144.8878405492691,0.0004856586456298,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.0806337392224705
13384,447157.4893888258,2010-08-24 18:34:32,150.07586032612048,2,37,0.5499359965324402,3.73439359664917,39.522677822452906,39.43745744001604,156.89874331667502,144.8878405492691,0.0003237724304199,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.0852203824368658
13385,447187.504682052,2010-08-24 18:35:02,180.0911535573275,2,37,0.550297200679779,3.746049404144287,39.52726452184064,39.43745744001604,156.9159008553492,144.8878405492691,0.0002913951757363,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.0898070818246026
13386,447217.51973792666,2010-08-24 18:35:32,210.10620942695644,2,37,0.5501165986061096,3.7531721591949454,39.53185121851214,39.43745744001604,156.93310075270114,144.8878405492691,0.0001618385285837,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.0943937784960979
13387,447247.53497757926,2010-08-24 18:36:02,240.12144908965425,2,37,0.5501165986061096,3.757704973220825,39.53643789310692,39.43745744001604,156.9503262825826,144.8878405492691,0.0001295089750783,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.0989804530908813
13388,447277.5500677394,2010-08-24 18:36:32,270.13653924473306,2,37,0.5501165986061096,3.760942697525024,39.54102459412939,39.43745744001604,156.96756944416708,144.8878405492691,6.47544875391759e-05,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.1035671541133496
13389,447307.56520885153,2010-08-24 18:37:02,300.15168038688734,2,37,0.5501165986061096,3.7640185356140137,39.54561128733632,39.43745744001604,156.9848271821184,144.8878405492691,9.713172767078504e-05,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.1081538473202812
13390,447337.58042524615,2010-08-24 18:37:32,330.1668967515192,2,37,0.5501165986061096,3.767094373703003,39.55019801125084,39.43745744001604,157.0020987232967,144.8878405492691,9.713172767078504e-05,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.1127405712348021
13391,447367.5955804484,2010-08-24 18:38:02,360.1820519537154,2,37,0.5501165986061096,3.769846439361572,39.55478470921143,39.43745744001604,157.01938361951014,144.8878405492691,6.47544875391759e-05,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.1173272691953926
13392,447397.61076214665,2010-08-24 18:38:32,390.1972336419229,2,37,0.5501165986061096,3.7729222774505615,39.559371443968445,39.43745744001604,157.03668199013052,144.8878405492691,6.47544875391759e-05,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.1219140039524049
13393,447427.6259578498,2010-08-24 18:39:02,420.2124293651099,2,37,0.5501165986061096,3.775674343109131,39.56395813069208,39.43745744001604,157.05399356884035,144.8878405492691,3.237724376958795e-05,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.126500690676039
13394,447457.6411316834,2010-08-24 18:39:32,450.2276032137789,2,37,0.5501165986061096,3.77858829498291,39.56854486226096,39.43745744001604,157.07131858988566,144.8878405492691,6.47544875391759e-05,0.0865590572357177,0,0,0,CS2_35_8_30_10_sheet2.csv,40,0.1310874222449172
