Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,Cumulative_Cycle_Index,now_capacity
14466,483251.5911985788,2010-08-25 04:36:10,30.015190996406428,1,40,0.0,3.437171220779419,42.703833883459446,42.6470002803435,169.54505693931145,156.68855173901358,0.0006799221155233,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.0568336031159475
14467,483281.60655087227,2010-08-25 04:36:40,60.03054326475216,1,40,0.0,3.456759452819824,42.703833883459446,42.6470002803435,169.54505693931145,156.68855173901358,0.0004856586456298,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.0568336031159475
14468,483311.6216005013,2010-08-25 04:37:10,90.0455928988402,1,40,0.0,3.470843553543091,42.703833883459446,42.6470002803435,169.54505693931145,156.68855173901358,0.0002913951757363,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.0568336031159475
14469,483341.5898875887,2010-08-25 04:37:40,120.013879981261,1,40,0.0,3.481851816177368,42.703833883459446,42.6470002803435,169.54505693931145,156.68855173901358,0.0002590179501567,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.0568336031159475
14470,483371.6062052024,2010-08-25 04:38:10,30.01519883594497,2,40,0.5501165986061096,3.610065221786499,42.70842045082733,42.6470002803435,169.56148413503442,156.68855173901358,0.0011979580158367,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.061420170483835
14471,483401.6213964944,2010-08-25 04:38:40,60.03039012808847,2,40,0.5501165986061096,3.6495654582977295,42.71300707328065,42.6470002803435,169.57813801174544,156.68855173901358,0.0009389400365762,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.0660067929371521
14472,483431.63660150574,2010-08-25 04:39:10,90.04559511436196,2,40,0.5501165986061096,3.678866624832153,42.71759358045709,42.6470002803435,169.59494648543904,156.68855173901358,0.0007122993702068,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.0705933001135932
14473,483461.6517771438,2010-08-25 04:39:40,120.06077075249082,2,40,0.5501165986061096,3.702502012252808,42.72218010758981,42.6470002803435,169.61187602005296,156.68855173901358,0.0005504131549969,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.0751798272463091
14474,483491.66697587457,2010-08-25 04:40:10,150.07596950823591,2,40,0.5499359965324402,3.721766471862793,42.72676666077314,42.6470002803435,169.62890409810518,156.68855173901358,0.0004856586456298,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.0797663804296391
14475,483521.68213417946,2010-08-25 04:40:40,180.09112778810265,2,40,0.550297200679779,3.7371456623077393,42.731353176179184,42.6470002803435,169.64601126023987,156.68855173901358,0.0003885269106831,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.0843528958356856
14476,483551.6973200582,2010-08-25 04:41:10,210.1063136667541,2,40,0.5501165986061096,3.7481539249420166,42.73593970683935,42.6470002803435,169.6631782629589,156.68855173901358,0.0002266406954731,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.0889394264958554
14477,483581.7125509791,2010-08-25 04:41:40,240.12154462275208,2,40,0.5499359965324402,3.754305362701416,42.74052624633538,42.6470002803435,169.68038468547957,156.68855173901358,9.713172767078504e-05,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.0935259659918799
14478,483611.7280742786,2010-08-25 04:42:10,270.13706787223543,2,40,0.5499359965324402,3.758514404296875,42.74511285968761,42.6470002803435,169.6976148937089,156.68855173901358,9.713172767078504e-05,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.0981125793441108
14479,483641.7430239787,2010-08-25 04:42:40,300.15201757726953,2,40,0.5499359965324402,3.761752128601074,42.74969936805971,42.6470002803435,169.7148609411795,156.68855173901358,9.713172767078504e-05,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.1026990877162106
14480,483671.75810076046,2010-08-25 04:43:10,330.16709436904284,2,40,0.5501165986061096,3.7646660804748535,42.75428587570639,42.6470002803435,169.73212076910832,156.68855173901358,9.713172767078504e-05,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.1072855953628888
14481,483701.77329012775,2010-08-25 04:43:40,360.18228374140165,2,40,0.5499359965324402,3.767256259918213,42.75887245736519,42.6470002803435,169.7493938357287,156.68855173901358,3.237724376958795e-05,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.111872177021695
14482,483731.788452994,2010-08-25 04:44:10,390.19744660268674,2,40,0.5501165986061096,3.770332098007202,42.76345905171258,42.6470002803435,169.766679866633,156.68855173901358,9.713172767078504e-05,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.1164587713690821
14483,483761.8036327376,2010-08-25 04:44:40,420.2126263510596,2,40,0.5501165986061096,3.773084163665772,42.76804556731037,42.6470002803435,169.78397845210753,156.68855173901358,9.713172767078504e-05,0.0858275592327117,0,0,0,CS2_35_8_30_10_sheet2.csv,43,0.1210452869668685
