Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,file_date
3513,127784.929740352,2010-12-21 23:39:40,30.01525219565611,1,13,0.0,3.459835290908813,10.5008430158516,10.49585659530371,42.1604511960775,38.01635127345837,0.0007770538213662,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3514,127814.93102456888,2010-12-21 23:40:10,60.01653649273384,1,13,0.0,3.485413312911988,10.5008430158516,10.49585659530371,42.1604511960775,38.01635127345837,0.0005504131549969,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3515,127844.94427038675,2010-12-21 23:40:40,90.02978233565835,1,13,0.0,3.5045158863067627,10.5008430158516,10.49585659530371,42.1604511960775,38.01635127345837,0.0004209041653666,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3516,127874.92807084096,2010-12-21 23:41:10,120.0135827046535,1,13,0.0,3.51957106590271,10.5008430158516,10.49585659530371,42.1604511960775,38.01635127345837,0.0003561496851034,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3517,127904.94424872236,2010-12-21 23:41:40,30.015128818637145,2,13,0.5499359965324402,3.664135217666626,10.505429836596289,10.49585659530371,42.177121933030186,38.01635127345837,0.0012627125252038,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3518,127934.95933649386,2010-12-21 23:42:10,60.03021657008016,2,13,0.550297200679779,3.7020163536071777,10.510016659115166,10.49585659530371,42.19402111319404,38.01635127345837,0.0008418083307333,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3519,127964.97445171868,2010-12-21 23:42:40,90.04533179488958,2,13,0.5501165986061096,3.7285656929016113,10.51460340869772,10.49585659530371,42.21106483818416,38.01635127345837,0.0006151676061563,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3520,127994.98971762846,2010-12-21 23:43:10,120.06059771469772,2,13,0.5501165986061096,3.7483158111572266,10.519190198047848,10.49585659530371,42.228214409950056,38.01635127345837,0.0004532813909463,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3521,128025.00480475336,2010-12-21 23:43:40,150.075684854619,2,13,0.550297200679779,3.762885332107544,10.523776921823524,10.49585659530371,42.24544240982449,38.01635127345837,0.0003561496851034,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3522,128055.02003955073,2010-12-21 23:44:10,180.09091970210486,2,13,0.5501165986061096,3.7722747325897217,10.528363702749472,10.49585659530371,42.26272505613182,38.01635127345837,0.0001618862152099,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3523,128085.03495963992,2010-12-21 23:44:40,210.1058397863144,2,13,0.5499359965324402,3.77907395362854,10.53295046471105,10.49585659530371,42.28004440973447,38.01635127345837,0.0001618862152099,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3524,128115.05040849496,2010-12-21 23:45:10,240.1212886613997,2,13,0.5501165986061096,3.7847399711608887,10.53753724730816,10.49585659530371,42.29739173082922,38.01635127345837,0.0001295089750783,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3525,128145.06514729808,2010-12-21 23:45:40,270.13602737928613,2,13,0.550297200679779,3.789920330047608,10.542123947502237,10.49585659530371,42.31476317109599,38.01635127345837,0.0001295089750783,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3526,128175.08052767268,2010-12-21 23:46:10,300.1514077539107,2,13,0.5501165986061096,3.794615030288696,10.546710763407653,10.49585659530371,42.3321574730443,38.01635127345837,0.0001618862152099,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3527,128205.09537824392,2010-12-21 23:46:40,330.1662583301523,2,13,0.5501165986061096,3.799147844314575,10.551297507110084,10.49585659530371,42.34957261679105,38.01635127345837,0.0001295089750783,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3528,128235.11071678944,2010-12-21 23:47:10,360.18159696089884,2,13,0.5501165986061096,3.803356885910034,10.555884390543524,10.49585659530371,42.367008360891774,38.01635127345837,9.713172767078504e-05,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3529,128265.12565932452,2010-12-21 23:47:40,390.196539490964,2,13,0.550297200679779,3.807565927505493,10.560471162985753,10.49585659530371,42.38446302786306,38.01635127345837,0.0001295089750783,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3530,128295.14072895088,2010-12-21 23:48:10,420.2116090270789,2,13,0.5499359965324402,3.811451196670532,10.565057966081577,10.49585659530371,42.401936564425085,38.01635127345837,9.713172767078504e-05,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
3531,128325.15587383448,2010-12-21 23:48:40,450.22675393575554,2,13,0.5501165986061096,3.8153364658355713,10.56964473053048,10.49585659530371,42.41942844839346,38.01635127345837,9.713172767078504e-05,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
