Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,file_date
6497,244368.6753129106,2011-01-13 07:40:41,30.01525597334896,1,28,0.0,3.6173501014709473,19.44541055408248,19.429551897665192,78.63457976999752,69.38076704935146,0.0005827903514727,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6498,244398.69028241,2011-01-13 07:41:11,60.03022544765415,1,28,0.0,3.635481357574463,19.44541055408248,19.429551897665192,78.63457976999752,69.38076704935146,0.0003885269106831,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6499,244428.70545441908,2011-01-13 07:41:41,90.0453974818008,1,28,0.0,3.64843225479126,19.44541055408248,19.429551897665192,78.63457976999752,69.38076704935146,0.0003237724304199,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6500,244458.673808308,2011-01-13 07:42:11,120.01375136571146,1,28,0.0,3.658469200134277,19.44541055408248,19.429551897665192,78.63457976999752,69.38076704935146,0.0002266406954731,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6501,244488.691217393,2011-01-13 07:42:41,30.015123994416857,2,28,0.5499359965324402,3.7805309295654297,19.44999702247919,19.429551897665192,78.65183100140041,69.38076704935146,0.0007770538213662,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6502,244518.7063362196,2011-01-13 07:43:11,60.03024282095376,2,28,0.5499359965324402,3.8020617961883545,19.45458349534946,19.429551897665192,78.66922453387937,69.38076704935146,0.0004532813909463,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6503,244548.7214647052,2011-01-13 07:43:41,90.04537130656405,2,28,0.5501165986061096,3.8153364658355713,19.45916998125428,19.429551897665192,78.68669444943549,69.38076704935146,0.0003237724304199,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6504,244578.7231648132,2011-01-13 07:44:11,120.0470715147753,2,28,0.5501165986061096,3.825373411178589,19.463754304501137,19.429551897665192,78.70420847626154,69.38076704935146,0.0002590179501567,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6505,244608.7360727545,2011-01-13 07:44:41,150.05997935585614,2,28,0.5499359965324402,3.8336293697357178,19.46834031549969,19.429551897665192,78.72177086062324,69.38076704935146,0.0001942157687153,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6506,244638.7512241622,2011-01-13 07:45:11,180.07513075858293,2,28,0.5499359965324402,3.841238021850586,19.47292672908499,19.429551897665192,78.73937155469484,69.38076704935146,0.0001618862152099,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6507,244668.76629677857,2011-01-13 07:45:41,210.0902033799624,2,28,0.550297200679779,3.8481991291046143,19.4775131578688,19.429551897665192,78.757005573348,69.38076704935146,0.0001618862152099,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6508,244698.78176954223,2011-01-13 07:46:11,240.1056761787069,2,28,0.5499359965324402,3.8546745777130127,19.482099690642144,19.429551897665192,78.77467067483813,69.38076704935146,0.0001942634553415,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6509,244728.79655827605,2011-01-13 07:46:41,270.1204648824763,2,28,0.5501165986061096,3.860988140106201,19.48668598703328,19.429551897665192,78.79236377085398,69.38076704935146,0.0001942634553415,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6510,244758.811651584,2011-01-13 07:47:11,300.13555818038805,2,28,0.5501165986061096,3.86649227142334,19.49127232756772,19.429551897665192,78.81008419421269,69.38076704935146,0.0001618862152099,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6511,244788.8267931372,2011-01-13 07:47:41,330.1506997385792,2,28,0.5501165986061096,3.8723201751708975,19.495858734155785,19.429551897665192,78.82783083509014,69.38076704935146,0.0001618862152099,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6512,244818.8419219837,2011-01-13 07:48:11,360.165828595114,2,28,0.5501165986061096,3.877500534057617,19.500445205280272,19.429551897665192,78.84560245557343,69.38076704935146,0.0001942634553415,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6513,244848.8570067002,2011-01-13 07:48:41,390.18091330161326,2,28,0.5501165986061096,3.882519006729126,19.505031577304443,19.429551897665192,78.86339741045379,69.38076704935146,0.0001295089750783,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6514,244878.8721331307,2011-01-13 07:49:11,420.196039727089,2,28,0.5501165986061096,3.887213706970215,19.509618024611186,19.429551897665192,78.88121548884992,69.38076704935146,9.713172767078504e-05,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6515,244908.8872450801,2011-01-13 07:49:41,450.2111516814985,2,28,0.5499359965324402,3.891908407211304,19.514204515220072,19.429551897665192,78.89905587544759,69.38076704935146,6.47544875391759e-05,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6516,244938.9025139155,2011-01-13 07:50:11,480.22642054196615,2,28,0.5499359965324402,3.8966031074523926,19.518791012620444,19.429551897665192,78.91691746349869,69.38076704935146,0.0001295089750783,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6517,244968.91748027707,2011-01-13 07:50:41,510.24138687845095,2,28,0.5501165986061096,3.9009740352630615,19.523377457234385,19.429551897665192,78.934799233201,69.38076704935146,0.0001295089750783,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6518,244998.93272825048,2011-01-13 07:51:11,540.2566348919614,2,28,0.5501165986061096,3.905183076858521,19.527963927303617,19.429551897665192,78.95270090792843,69.38076704935146,9.713172767078504e-05,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6519,245028.94771348903,2011-01-13 07:51:41,570.2716200904562,2,28,0.5501165986061096,3.9092302322387695,19.53255031590521,19.429551897665192,78.97062113142084,69.38076704935146,9.713172767078504e-05,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6520,245058.96305293543,2011-01-13 07:52:11,600.2869595518831,2,28,0.5499359965324402,3.912953615188599,19.53713671384845,19.429551897665192,78.98855954134615,69.38076704935146,6.47544875391759e-05,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6521,245088.9779361648,2011-01-13 07:52:41,630.3018427912644,2,28,0.5499359965324402,3.9168386459350586,19.54172309279256,19.429551897665192,79.00651509937448,69.38076704935146,6.47544875391759e-05,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6522,245118.9930862392,2011-01-13 07:53:11,660.3169928506431,2,28,0.5501165986061096,3.920238256454468,19.546309578356027,19.429551897665192,79.02448755562033,69.38076704935146,6.47544875391759e-05,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6523,245149.00829408763,2011-01-13 07:53:41,690.3322007241125,2,28,0.5501165986061096,3.923475980758667,19.55089595591528,19.429551897665192,79.04247529544881,69.38076704935146,6.47544875391759e-05,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6524,245179.02346744508,2011-01-13 07:54:11,720.3473740765446,2,28,0.550297200679779,3.927037477493286,19.55548241496849,19.429551897665192,79.06047845034634,69.38076704935146,9.713172767078504e-05,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6525,245209.038458042,2011-01-13 07:54:41,750.3623646434189,2,28,0.5501165986061096,3.9299514293670654,19.56006872135212,19.429551897665192,79.07849537455913,69.38076704935146,6.47544875391759e-05,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6526,245239.0535590291,2011-01-13 07:55:11,780.3774656355068,2,28,0.5501165986061096,3.933027267456055,19.56465515890127,19.429551897665192,79.09652664351644,69.38076704935146,9.713172767078504e-05,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
6527,245269.06867989068,2011-01-13 07:55:41,810.3925864971159,2,28,0.5501165986061096,3.935779333114624,19.56924161444495,19.429551897665192,79.11457132726665,69.38076704935146,6.47544875391759e-05,0.1051652133464813,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
