Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,file_date
295,10822.377674088832,2010-12-20 15:10:03,30.015156963675,1,2,0.0,3.4632349014282227,0.880125689705061,0.883817862583682,3.542432058895495,3.203886050567256,0.0008741855854168,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
296,10852.392738727762,2010-12-20 15:10:33,60.0302216226533,1,2,0.0,3.490593671798706,0.880125689705061,0.883817862583682,3.542432058895495,3.203886050567256,0.0006151676061563,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
297,10882.408252649711,2010-12-20 15:11:03,90.04573561477986,1,2,0.0,3.511153221130371,0.880125689705061,0.883817862583682,3.542432058895495,3.203886050567256,0.0004856586456298,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
298,10912.375864439053,2010-12-20 15:11:33,120.013347338955,1,2,0.0,3.527179718017578,0.880125689705061,0.883817862583682,3.542432058895495,3.203886050567256,0.0003885269106831,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
299,10942.390865955313,2010-12-20 15:12:03,30.015060363288644,2,2,0.550297200679779,3.672229528427124,0.884713000291815,0.883817862583682,3.559142314293102,3.203886050567256,0.0012627125252038,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
300,10972.405940894872,2010-12-20 15:12:33,60.030135302849786,2,2,0.5501165986061096,3.709463119506836,0.889300266228302,0.883817862583682,3.576079550647482,3.203886050567256,0.0007770538213662,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
301,11002.421001002524,2010-12-20 15:13:03,90.04519539045238,2,2,0.5501165986061096,3.73585057258606,0.893887536560587,0.883817862583682,3.593159901557555,3.203886050567256,0.0006151676061563,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
302,11032.436180557415,2010-12-20 15:13:33,120.06037495536972,2,2,0.550297200679779,3.755600452423096,0.898474797011051,0.883817862583682,3.610344608040139,3.203886050567256,0.0004532813909463,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
303,11062.45113383924,2010-12-20 15:14:03,150.07532823217775,2,2,0.550297200679779,3.7700083255767822,0.903062026053866,0.883817862583682,3.627607522963912,3.203886050567256,0.0003885269106831,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
304,11092.466272758007,2010-12-20 15:14:33,180.09046722112333,2,2,0.5501165986061096,3.77955961227417,0.907649240422436,0.883817862583682,3.644924863310555,3.203886050567256,0.0002266406954731,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
305,11122.48125506706,2010-12-20 15:15:04,210.10544947503985,2,2,0.5504778623580933,3.7861969470977774,0.91223647747704,0.883817862583682,3.662278473620157,3.203886050567256,0.0001618862152099,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
306,11152.496429830027,2010-12-20 15:15:34,240.12062429815737,2,2,0.5501165986061096,3.791377305984497,0.916823769267201,0.883817862583682,3.679659222807936,3.203886050567256,9.713172767078504e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
307,11182.511363929116,2010-12-20 15:16:04,270.1355583370927,2,2,0.5501165986061096,3.796395778656006,0.92141099220183,0.883817862583682,3.69706285027032,3.203886050567256,0.0001295089750783,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
308,11212.52642266836,2010-12-20 15:16:34,300.15061708135244,2,2,0.5501165986061096,3.8009285926818848,0.925998300675961,0.883817862583682,3.71448834142636,3.203886050567256,0.0001295089750783,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
309,11242.541492159366,2010-12-20 15:17:04,330.1656865573176,2,2,0.5501165986061096,3.805137634277344,0.930585589666113,0.883817862583682,3.731934153660789,3.203886050567256,6.47544875391759e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
310,11272.55672345802,2010-12-20 15:17:34,360.1809179211345,2,2,0.5501165986061096,3.8095085620880127,0.935172892419425,0.883817862583682,3.749399581930119,3.203886050567256,0.0001295089750783,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
311,11302.571149994052,2010-12-20 15:18:04,390.1953443869938,2,2,0.550297200679779,3.8135557174682617,0.939757766500185,0.883817862583682,3.76687475642335,3.203886050567256,9.713172767078504e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
312,11332.571170140342,2010-12-20 15:18:34,420.195364618493,2,2,0.550297200679779,3.817602872848511,0.944345003739037,0.883817862583682,3.784377720835635,3.203886050567256,9.713172767078504e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
313,11362.586106655435,2010-12-20 15:19:04,450.2103010383531,2,2,0.5504778623580933,3.82165002822876,0.94893215897372,0.883817862583682,3.801898287898582,3.203886050567256,0.0001618862152099,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
314,11392.601329568224,2010-12-20 15:19:34,480.2255240313396,2,2,0.550297200679779,3.825211524963379,0.953519412140223,0.883817862583682,3.819436672844028,3.203886050567256,9.713172767078504e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
315,11422.616393846254,2010-12-20 15:20:04,510.24058832440727,2,2,0.550297200679779,3.828934907913208,0.958106566876728,0.883817862583682,3.836991827408481,3.203886050567256,0.0001295089750783,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
316,11452.63131309338,2010-12-20 15:20:34,540.2555075063716,2,2,0.5499359965324402,3.832496404647827,0.962693804431801,0.883817862583682,3.854564363905434,3.203886050567256,6.47544875391759e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
317,11482.64650301407,2010-12-20 15:21:04,570.2706974220464,2,2,0.5501165986061096,3.836219549179077,0.967281065398427,0.883817862583682,3.872153775914345,3.203886050567256,9.713172767078504e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
318,11512.66184226636,2010-12-20 15:21:34,600.2860367645641,2,2,0.550297200679779,3.839942932128906,0.971868361538543,0.883817862583682,3.889760275095579,3.203886050567256,0.0001295089750783,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
319,11542.676617149244,2010-12-20 15:22:04,630.3008115421839,2,2,0.5501165986061096,3.843666315078736,0.976455578802173,0.883817862583682,3.907383442132098,3.203886050567256,9.713172767078504e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
320,11572.691665718185,2010-12-20 15:22:34,660.3158601311726,2,2,0.5501165986061096,3.847389698028565,0.981042770298709,0.883817862583682,3.925023450244577,3.203886050567256,9.713172767078504e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
321,11602.706601957592,2010-12-20 15:23:04,690.3307963505339,2,2,0.550297200679779,3.8511130809783936,0.985630006451308,0.883817862583682,3.94268059739152,3.203886050567256,0.0001295089750783,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
322,11632.7217033179,2010-12-20 15:23:34,720.345897796054,2,2,0.550297200679779,3.854836463928223,0.990217302499639,0.883817862583682,3.960354831103059,3.203886050567256,0.0001295089750783,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
323,11662.73674762624,2010-12-20 15:24:04,750.3609420392283,2,2,0.550297200679779,3.858397960662842,0.994804535633114,0.883817862583682,3.978045650779531,3.203886050567256,9.713172767078504e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
324,11692.751968940043,2010-12-20 15:24:34,780.3761633329863,2,2,0.550297200679779,3.861959457397461,0.999391810410786,0.883817862583682,3.995753118679354,3.203886050567256,9.713172767078504e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
325,11722.769858333268,2010-12-20 15:25:04,810.3940528164317,2,2,0.550297200679779,3.86535906791687,1.003979532096356,0.883817862583682,4.013478534285957,3.203886050567256,9.713172767078504e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
326,11752.781909533369,2010-12-20 15:25:34,840.4061039363339,2,2,0.5501165986061096,3.8687586784362793,1.008566294365297,0.883817862583682,4.031216093060246,3.203886050567256,9.713172767078504e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
327,11782.797076697429,2010-12-20 15:26:04,870.4212711104171,2,2,0.5501165986061096,3.87199640274048,1.013153540608022,0.883817862583682,4.048970904476125,3.203886050567256,6.47544875391759e-05,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
