Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,file_date
4683,170104.98319458804,2010-12-22 11:25:05,30.01508565622916,1,17,0.0,3.4959359169006348,13.990833172693009,13.97445222558966,56.1621854606911,50.62342398581324,0.0007770538213662,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4684,170134.99837655894,2010-12-22 11:25:35,60.03026762713368,1,17,0.0,3.51989483833313,13.990833172693009,13.97445222558966,56.1621854606911,50.62342398581324,0.0005827903514727,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4685,170165.01341760915,2010-12-22 11:26:05,90.04530869239994,1,17,0.0,3.5377023220062256,13.990833172693009,13.97445222558966,56.1621854606911,50.62342398581324,0.0004209041653666,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4686,170194.9815250469,2010-12-22 11:26:35,120.0134161552016,1,17,0.0,3.5516245365142822,13.990833172693009,13.97445222558966,56.1621854606911,50.62342398581324,0.0003561496851034,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4687,170224.99736723796,2010-12-22 11:27:05,30.015407853003435,2,17,0.5501165986061096,3.692626953125,13.995419732929353,13.97445222558966,56.17899812251091,50.62342398581324,0.0011655807029455,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4688,170255.01210398093,2010-12-22 11:27:35,60.0301444957259,2,17,0.5501165986061096,3.726623058319092,14.000006174819667,13.97445222558966,56.19601729131227,50.62342398581324,0.0007770538213662,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4689,170285.02740928376,2010-12-22 11:28:05,90.045449818587,2,17,0.5501165986061096,3.750258445739746,14.004592836020931,13.97445222558966,56.21316663178476,50.62342398581324,0.0005504131549969,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4690,170315.04245329133,2010-12-22 11:28:35,120.06049390136224,2,17,0.5501165986061096,3.766932487487793,14.009179336649124,13.97445222558966,56.23040750011502,50.62342398581324,0.0003561496851034,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4691,170345.05737917498,2010-12-22 11:29:05,150.07541972986624,2,17,0.5501165986061096,3.77826452255249,14.01376588659558,13.97445222558966,56.247712664782746,50.62342398581324,0.0002590179501567,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4692,170375.0725143745,2010-12-22 11:29:35,180.09055488928217,2,17,0.5501165986061096,3.786035060882568,14.018352405625867,13.97445222558966,56.26506077302123,50.62342398581324,0.0001618862152099,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4693,170405.0874736011,2010-12-22 11:30:05,210.1055141108836,2,17,0.5501165986061096,3.792348623275757,14.022938963944178,13.97445222558966,56.28244074004192,50.62342398581324,0.0001618862152099,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4694,170435.10252851585,2010-12-22 11:30:35,240.1205690306262,2,17,0.5501165986061096,3.797852754592896,14.027525467768966,13.97445222558966,56.299846964322725,50.62342398581324,0.0001618862152099,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4695,170465.11772731863,2010-12-22 11:31:05,270.13576783341625,2,17,0.5499359965324402,3.802871227264404,14.032112042738202,13.97445222558966,56.3172773815209,50.62342398581324,0.0001295089750783,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4696,170495.1326781393,2010-12-22 11:31:35,300.1507186591248,2,17,0.5501165986061096,3.807565927505493,14.036698610770662,13.97445222558966,56.334730201297305,50.62342398581324,0.0001295089750783,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4697,170525.14778273267,2010-12-22 11:32:05,330.1658232474658,2,17,0.5499359965324402,3.812098741531372,14.04128512484304,13.97445222558966,56.35220423109334,50.62342398581324,0.0001295089750783,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4698,170555.16282329673,2010-12-22 11:32:35,360.1808638064723,2,17,0.550297200679779,3.816631555557251,14.045871709515144,13.97445222558966,56.36969939833372,50.62342398581324,0.0001295089750783,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4699,170585.17789678765,2010-12-22 11:33:05,390.1959372974286,2,17,0.5501165986061096,3.82100248336792,14.050458181490434,13.97445222558966,56.38721388684683,50.62342398581324,0.0001295089750783,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4700,170615.19296962197,2010-12-22 11:33:35,420.2110101367634,2,17,0.5499359965324402,3.824887752532959,14.055044739428544,13.97445222558966,56.40474781595753,50.62342398581324,9.713172767078504e-05,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4701,170645.2080621403,2010-12-22 11:34:05,450.2261026500561,2,17,0.5501165986061096,3.828773021697998,14.059631242673092,13.97445222558966,56.42230008333175,50.62342398581324,6.47544875391759e-05,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4702,170675.22314335546,2010-12-22 11:34:35,480.2411838702464,2,17,0.550297200679779,3.832982063293457,14.064217718477428,13.97445222558966,56.43987050717671,50.62342398581324,9.713172767078504e-05,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4703,170705.23818760365,2010-12-22 11:35:05,510.2562281184332,2,17,0.550297200679779,3.836705207824707,14.06880429105742,13.97445222558966,56.45745913219992,50.62342398581324,9.713172767078504e-05,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4704,170735.25327569092,2010-12-22 11:35:35,540.271316205712,2,17,0.5501165986061096,3.840590476989746,14.073390772891756,13.97445222558966,56.47506512098005,50.62342398581324,9.713172767078504e-05,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4705,170765.26832707188,2010-12-22 11:36:05,570.2863675816359,2,17,0.5501165986061096,3.844475746154785,14.077977251688228,13.97445222558966,56.492688710541216,50.62342398581324,9.713172767078504e-05,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4706,170795.28339032733,2010-12-22 11:36:35,600.3014308371215,2,17,0.5501165986061096,3.8481991291046143,14.082563768569866,13.97445222558966,56.51032996760508,50.62342398581324,0.0001295089750783,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4707,170825.2984724247,2010-12-22 11:37:05,630.3165129344947,2,17,0.5501165986061096,3.852084398269653,14.087150254780289,13.97445222558966,56.527988444700384,50.62342398581324,0.0001295089750783,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4708,170855.31353770025,2010-12-22 11:37:35,660.3315782100071,2,17,0.5499359965324402,3.855645895004273,14.091736778626792,13.97445222558966,56.54566425321045,50.62342398581324,6.47544875391759e-05,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4709,170885.32862430884,2010-12-22 11:38:05,690.3466648236188,2,17,0.550297200679779,3.8596930503845215,14.096323278503872,13.97445222558966,56.56335713529533,50.62342398581324,0.0001295089750783,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4710,170915.34371436102,2010-12-22 11:38:35,720.3617549660116,2,17,0.5501165986061096,3.8632545471191406,14.100909826236377,13.97445222558966,56.58106713555458,50.62342398581324,0.0001295089750783,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4711,170945.35891768002,2010-12-22 11:39:05,750.3769582198779,2,17,0.5499359965324402,3.86665415763855,14.10549632812441,13.97445222558966,56.598793524965046,50.62342398581324,9.713172767078504e-05,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4712,170975.3738434183,2010-12-22 11:39:35,780.3918839330951,2,17,0.5499359965324402,3.870215654373169,14.110082774771978,13.97445222558966,56.61653595832902,50.62342398581324,9.713172767078504e-05,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4713,171005.38881685527,2010-12-22 11:40:05,810.4068573650584,2,17,0.550297200679779,3.873777151107788,14.114669250268689,13.97445222558966,56.63429423712645,50.62342398581324,0.0001295089750783,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4714,171035.40407996808,2010-12-22 11:40:36,840.4221205079563,2,17,0.5499359965324402,3.876691102981568,14.119255758176443,13.97445222558966,56.65206767909579,50.62342398581324,9.713172767078504e-05,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4715,171065.41913938904,2010-12-22 11:41:06,870.4371799038375,2,17,0.5499359965324402,3.879928827285767,14.123842199542022,13.97445222558966,56.66985542328345,50.62342398581324,9.713172767078504e-05,0.0970755815505981,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
