Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,file_date
10338,397469.32499738666,2011-01-15 02:12:42,30.015145452898,1,45,0.0,3.626739501953125,31.10970671779688,31.04238058539692,126.01583641325648,110.56405402378417,0.0006475448608398,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10339,397499.34009312064,2011-01-15 02:13:12,60.03024120191862,1,45,0.0,3.6463277339935294,31.10970671779688,31.04238058539692,126.01583641325648,110.56405402378417,0.0003237724304199,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10340,397529.3551921979,2011-01-15 02:13:42,90.04534025918443,1,45,0.0,3.660735607147217,31.10970671779688,31.04238058539692,126.01583641325648,110.56405402378417,0.0003237724304199,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10341,397559.32340693,2011-01-15 02:14:12,120.01355500632346,1,45,0.0,3.671258211135864,31.10970671779688,31.04238058539692,126.01583641325648,110.56405402378417,0.0002266406954731,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10342,397589.33957329,2011-01-15 02:14:42,30.015148385206206,2,45,0.550297200679779,3.7926723957061768,31.11429306626906,31.04238058539692,126.03314241262645,110.56405402378417,0.0008094310760498,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10343,397619.35488333314,2011-01-15 02:15:12,60.03045840826367,2,45,0.5499359965324402,3.8142032623291016,31.11887952519957,31.04238058539692,126.05059131283365,110.56405402378417,0.0004532813909463,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10344,397649.36978329415,2011-01-15 02:15:42,90.045358344258,2,45,0.5499359965324402,3.827963590621948,31.123465731025657,31.04238058539692,126.06811749547153,110.56405402378417,0.0003237724304199,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10345,397679.3715531008,2011-01-15 02:16:12,120.04712826120485,2,45,0.550297200679779,3.838809728622437,31.128049979684505,31.04238058539692,126.0856914444962,110.56405402378417,0.0002590179501567,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10346,397709.3844151778,2011-01-15 02:16:42,150.05999024299024,2,45,0.5501165986061096,3.847713470458984,31.132635886724977,31.04238058539692,126.10331695366256,110.56405402378417,0.0001618862152099,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10347,397739.3994995536,2011-01-15 02:17:12,180.07507460362748,2,45,0.5501165986061096,3.855969667434693,31.13722213548385,31.04238058539692,126.12098332271162,110.56405402378417,0.0001942634553415,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10348,397769.41462651535,2011-01-15 02:17:42,210.09020156042752,2,45,0.5501165986061096,3.8637402057647705,31.14180845716196,31.04238058539692,126.13868603245292,110.56405402378417,0.0002266406954731,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10349,397799.4298407496,2011-01-15 02:18:12,240.10541582983743,2,45,0.5499359965324402,3.870377540588379,31.14639473697377,31.04238058539692,126.15642154154796,110.56405402378417,0.0001618862152099,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10350,397829.4449760773,2011-01-15 02:18:42,270.12055113745026,2,45,0.5501165986061096,3.876852989196777,31.15098106264445,31.04238058539692,126.17418785640368,110.56405402378417,0.0001618862152099,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10351,397859.4599446143,2011-01-15 02:19:13,300.1355196944693,2,45,0.5499359965324402,3.883004665374756,31.155567276501937,31.04238058539692,126.19198257560454,110.56405402378417,0.0001295089750783,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10352,397889.4750912903,2011-01-15 02:19:43,330.1506663603905,2,45,0.5501165986061096,3.888994455337525,31.160153570748605,31.04238058539692,126.20980484306732,110.56405402378417,0.0001942634553415,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10353,397919.4902020166,2011-01-15 02:20:13,360.1657771719517,2,45,0.550297200679779,3.894336700439453,31.164739850042963,31.04238058539692,126.227652838964,110.56405402378417,0.0001618862152099,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10354,397949.50529043726,2011-01-15 02:20:43,390.1808654874456,2,45,0.5499359965324402,3.899355173110962,31.16932613397856,31.04238058539692,126.24552520283402,110.56405402378417,6.47544875391759e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10355,397979.52052927297,2011-01-15 02:21:13,420.19610432308207,2,45,0.550297200679779,3.9048593044281006,31.17391247941642,31.04238058539692,126.2634217245201,110.56405402378417,0.0001618862152099,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10356,398009.5355301455,2011-01-15 02:21:43,450.21110519564144,2,45,0.5501165986061096,3.9095540046691895,31.178498740999984,31.04238058539692,126.28134091243652,110.56405402378417,0.0001618862152099,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10357,398039.5506223607,2011-01-15 02:22:13,480.22619740584224,2,45,0.5499359965324402,3.914248466491699,31.18308505307923,31.04238058539692,126.29928238109925,110.56405402378417,0.0001294612884521,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10358,398069.5656723507,2011-01-15 02:22:43,510.2412474058422,2,45,0.5501165986061096,3.918619394302368,31.18767137444804,31.04238058539692,126.31724502416914,110.56405402378417,6.47544875391759e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10359,398099.5808371318,2011-01-15 02:23:13,540.256412176887,2,45,0.5501165986061096,3.923152208328247,31.19225765502648,31.04238058539692,126.33522765681096,110.56405402378417,0.0001618862152099,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10360,398129.59608657385,2011-01-15 02:23:43,570.271661639008,2,45,0.5501165986061096,3.927199363708496,31.19684393605513,31.04238058539692,126.35322962804636,110.56405402378417,6.47544875391759e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10361,398159.6111085089,2011-01-15 02:24:13,600.286683559024,2,45,0.5501165986061096,3.931246519088745,31.20143025814275,31.04238058539692,126.37125041621152,110.56405402378417,0.0001295089750783,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10362,398189.6262158869,2011-01-15 02:24:43,630.3017909320151,2,45,0.550297200679779,3.935131788253784,31.20601655100442,31.04238058539692,126.38928884012788,110.56405402378417,0.0001295089750783,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10363,398219.64124559634,2011-01-15 02:25:13,660.3168206715197,2,45,0.5504778623580933,3.938855171203613,31.21060289806287,31.04238058539692,126.40734453054569,110.56405402378417,0.0001295089750783,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10364,398249.6565963008,2011-01-15 02:25:43,690.3321713408803,2,45,0.5501165986061096,3.942092895507813,31.215190090620577,31.04238058539692,126.42542002097954,110.56405402378417,9.713172767078504e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10365,398279.6714916203,2011-01-15 02:26:13,720.3470666603689,2,45,0.5499359965324402,3.9454925060272217,31.219777192909778,31.04238058539692,126.44351101381538,110.56405402378417,3.237724376958795e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10366,398309.6866935038,2011-01-15 02:26:43,750.3622685539344,2,45,0.5499359965324402,3.948730230331421,31.224363509557328,31.04238058539692,126.46161411064558,110.56405402378417,6.47544875391759e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10367,398339.7018391422,2011-01-15 02:27:13,780.3774141872823,2,45,0.5501165986061096,3.95212984085083,31.22894978691,31.04238058539692,126.47973187713912,110.56405402378417,9.713172767078504e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10368,398369.716940019,2011-01-15 02:27:43,810.3925150690953,2,45,0.5501165986061096,3.9552056789398193,31.23353609368988,31.04238058539692,126.4978642726702,110.56405402378417,9.713172767078504e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10369,398399.7320452766,2011-01-15 02:28:13,840.4076203268144,2,45,0.5501165986061096,3.9582815170288086,31.238122461159765,31.04238058539692,126.5160109689179,110.56405402378417,0.0001295089750783,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10370,398429.7471291812,2011-01-15 02:28:43,870.4227042664024,2,45,0.5501165986061096,3.961195468902588,31.242708797477537,31.04238058539692,126.5341713771936,110.56405402378417,9.713172767078504e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10371,398459.76222835376,2011-01-15 02:29:13,900.4378034289306,2,45,0.5501165986061096,3.964271306991577,31.247295089764712,31.04238058539692,126.55234534064844,110.56405402378417,0.0001295089750783,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10372,398489.7795748824,2011-01-15 02:29:43,930.455149932524,2,45,0.5499359965324402,3.967185258865357,31.25188167206873,31.04238058539692,126.57053397691806,110.56405402378417,0.0001295089750783,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10373,398519.792508588,2011-01-15 02:30:13,960.4680836380672,2,45,0.550297200679779,3.969937324523926,31.25646764831581,31.04238058539692,126.58873342538304,110.56405402378417,9.713172767078504e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10374,398549.8076474394,2011-01-15 02:30:43,990.4832224995372,2,45,0.5501165986061096,3.972689390182495,31.26105393601417,31.04238058539692,126.60694723218064,110.56405402378417,6.47544875391759e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10375,398579.8227249179,2011-01-15 02:31:13,1020.4982999730096,2,45,0.5501165986061096,3.9756033420562735,31.265640290612577,31.04238058539692,126.62517424971672,110.56405402378417,9.713172767078504e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10376,398609.8380773266,2011-01-15 02:31:43,1050.5136523967428,2,45,0.5501165986061096,3.978355407714844,31.270226664468453,31.04238058539692,126.64341397739688,110.56405402378417,9.713172767078504e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10377,398639.85305796366,2011-01-15 02:32:13,1080.5286330088063,2,45,0.5501165986061096,3.981107473373413,31.274812831796364,31.04238058539692,126.66166577389662,110.56405402378417,9.713172767078504e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10378,398669.8680633576,2011-01-15 02:32:43,1110.5436384026343,2,45,0.5501165986061096,3.983697652816773,31.279399048924795,31.04238058539692,126.67993043165984,110.56405402378417,3.237724376958795e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10379,398699.8831879885,2011-01-15 02:33:13,1140.5587631389,2,45,0.5501165986061096,3.986611604690552,31.283985260184505,31.04238058539692,126.69820741593604,110.56405402378417,9.713172767078504e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10380,398729.8987629719,2011-01-15 02:33:43,1170.5743381273328,2,45,0.5501165986061096,3.989201784133911,31.28857151471724,31.04238058539692,126.71649678267336,110.56405402378417,3.237724376958795e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10381,398759.9135174655,2011-01-15 02:34:13,1200.5890926058023,2,45,0.5501165986061096,3.991791963577272,31.293157617320723,31.04238058539692,126.73479773827523,110.56405402378417,3.237724376958795e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10382,398789.9285079271,2011-01-15 02:34:43,1230.6040829771891,2,45,0.5499359965324402,3.994381904602051,31.297743743748413,31.04238058539692,126.75311084690156,110.56405402378417,9.70840483205393e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10383,398819.9436290944,2011-01-15 02:35:13,1260.619204139548,2,45,0.5501165986061096,3.99713397026062,31.302329996633524,31.04238058539692,126.771436456583,110.56405402378417,6.47544875391759e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10384,398849.9588864112,2011-01-15 02:35:43,1290.6344614662698,2,45,0.5501165986061096,3.99972414970398,31.306916225363537,31.04238058539692,126.78977375592348,110.56405402378417,9.713172767078504e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10385,398879.9738552438,2011-01-15 02:36:13,1320.649430319026,2,45,0.5501165986061096,4.002152442932129,31.31150237513356,31.04238058539692,126.80812256985864,110.56405402378417,6.47544875391759e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10386,398909.9889853886,2011-01-15 02:36:43,1350.6645604587588,2,45,0.5501165986061096,4.004742622375488,31.31608860750176,31.04238058539692,126.82648340540558,110.56405402378417,6.47544875391759e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10387,398940.0040844458,2011-01-15 02:37:13,1380.679659500987,2,45,0.5499359965324402,4.007332801818848,31.320674788710097,31.04238058539692,126.84485560560958,110.56405402378417,9.70840483205393e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10388,398970.01951687393,2011-01-15 02:37:43,1410.6950919241033,2,45,0.5499359965324402,4.009599208831787,31.325261105156663,31.04238058539692,126.863239872315,110.56405402378417,3.23295607813634e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10389,399000.03431155765,2011-01-15 02:38:13,1440.7098866077763,2,45,0.5501165986061096,4.0121893882751465,31.329847279647,31.04238058539692,126.88163499284624,110.56405402378417,6.47544875391759e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10390,399030.0495578218,2011-01-15 02:38:43,1470.725132902002,2,45,0.550297200679779,4.014779567718506,31.33443353413778,31.04238058539692,126.90004184773257,110.56405402378417,6.47544875391759e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10391,399060.0645388298,2011-01-15 02:39:13,1500.7401138849905,2,45,0.550297200679779,4.017369747161865,31.33901970103236,31.04238058539692,126.91845978389668,110.56405402378417,0.0001295089750783,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10392,399090.0801278333,2011-01-15 02:39:43,1530.7557030036398,2,45,0.5501165986061096,4.019798278808594,31.343606036698144,31.04238058539692,126.93688978739888,110.56405402378417,9.71794142969884e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10393,399120.0947524079,2011-01-15 02:40:13,1560.7703274530368,2,45,0.5499359965324402,4.022226333618164,31.34819216087543,31.04238058539692,126.9553304948164,110.56405402378417,9.70840483205393e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10394,399150.1100060003,2011-01-15 02:40:43,1590.7855810655017,2,45,0.5499359965324402,4.024492740631104,31.35277839101699,31.04238058539692,126.97378302818473,110.56405402378417,3.23295607813634e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10395,399180.1250515492,2011-01-15 02:41:13,1620.800626694608,2,45,0.550297200679779,4.027245044708252,31.357364549771017,31.04238058539692,126.99224666927756,110.56405402378417,9.71794142969884e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10396,399210.1401119703,2011-01-15 02:41:43,1650.815687030368,2,45,0.5501165986061096,4.029673099517822,31.361950751142228,31.04238058539692,127.01072190673588,110.56405402378417,3.23295607813634e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10397,399240.1553287459,2011-01-15 02:42:13,1680.8309038210618,2,45,0.5501165986061096,4.032263278961182,31.366536938458164,31.04238058539692,127.02920853356883,110.56405402378417,9.70840483205393e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10398,399270.1703247062,2011-01-15 02:42:43,1710.845899841528,2,45,0.5499359965324402,4.034691333770752,31.37112310794217,31.04238058539692,127.0477066387438,110.56405402378417,6.47544875391759e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10399,399300.1855648651,2011-01-15 02:43:13,1740.861139930288,2,45,0.5499359965324402,4.0371198654174805,31.37570931363072,31.04238058539692,127.0662164217594,110.56405402378417,6.47544875391759e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10400,399330.2005911059,2011-01-15 02:43:43,1770.87616616606,2,45,0.5499359965324402,4.03971004486084,31.38029551955797,31.04238058539692,127.0847378451427,110.56405402378417,6.47544875391759e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
10401,399360.2156597224,2011-01-15 02:44:13,1800.891234777445,2,45,0.5501165986061096,4.04213809967041,31.38488176872721,31.04238058539692,127.10327096431028,110.56405402378417,3.23295607813634e-05,0.1036408320069313,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
