Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,file_date
6134,222794.3977560241,2010-12-23 02:03:21,30.015133024102283,1,22,0.0,3.4640443325042725,18.316392327311544,18.30949990068165,73.52936782262323,66.33346423825293,0.0008418083307333,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6135,222824.41307901603,2010-12-23 02:03:51,60.03045608610658,1,22,0.0,3.4892985820770264,18.316392327311544,18.30949990068165,73.52936782262323,66.33346423825293,0.0005827903514727,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6136,222854.4280226288,2010-12-23 02:04:21,90.04539962869138,1,22,0.0,3.508239269256592,18.316392327311544,18.30949990068165,73.52936782262323,66.33346423825293,0.0004856586456298,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6137,222884.3963646853,2010-12-23 02:04:51,120.01374181058247,1,22,0.0,3.523132562637329,18.316392327311544,18.30949990068165,73.52936782262323,66.33346423825293,0.0003561496851034,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6138,222914.4046869453,2010-12-23 02:05:21,30.01524064190505,2,22,0.550297200679779,3.666725397109986,18.320979206141065,18.30949990068165,73.54605192000815,66.33346423825293,0.0012627125252038,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6139,222944.4196941814,2010-12-23 02:05:51,60.030247877988685,2,22,0.5501165986061096,3.704282760620117,18.32556600942528,18.30949990068165,73.56296246028737,66.33346423825293,0.0008418083307333,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6140,222974.43480206293,2010-12-23 02:06:21,90.04535576453713,2,22,0.5499359965324402,3.730346441268921,18.33015279882857,18.30949990068165,73.5800165504807,66.33346423825293,0.0005827903514727,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6141,223004.44993955817,2010-12-23 02:06:51,120.06049323470327,2,22,0.5501165986061096,3.750258445739746,18.33473963987863,18.30949990068165,73.59717538074642,66.33346423825293,0.0004532813909463,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6142,223034.46510079748,2010-12-23 02:07:21,150.07565447903053,2,22,0.5501165986061096,3.764180421829224,18.33932646393988,18.30949990068165,73.61441120414862,66.33346423825293,0.0002913951757363,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6143,223064.4802096414,2010-12-23 02:07:51,180.09076331293642,2,22,0.550297200679779,3.773569822311402,18.343913313782192,18.30949990068165,73.631699788927,66.33346423825293,0.0002590179501567,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6144,223094.4953453923,2010-12-23 02:08:21,210.10589912898635,2,22,0.5501165986061096,3.7800452709198,18.3485001086784,18.30949990068165,73.64902390502218,66.33346423825293,0.0001618862152099,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6145,223124.5104479656,2010-12-23 02:08:51,240.12100163715093,2,22,0.5499359965324402,3.7855494022369385,18.353086926099422,18.30949990068165,73.66637578187647,66.33346423825293,0.0001295089750783,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6146,223154.5257349027,2010-12-23 02:09:21,270.1362885792723,2,22,0.5501165986061096,3.790891647338867,18.35767377632936,18.30949990068165,73.68375204755955,66.33346423825293,0.0001618862152099,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6147,223184.5408227043,2010-12-23 02:09:51,300.1513763758275,2,22,0.5501165986061096,3.795424461364746,18.36226062026829,18.30949990068165,73.70115069066955,66.33346423825293,9.713172767078504e-05,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6148,223214.5558315143,2010-12-23 02:10:21,330.1663851858278,2,22,0.5501165986061096,3.799957275390625,18.366847384232845,18.30949990068165,73.71857017386594,66.33346423825293,0.0001295089750783,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6149,223244.5709735458,2010-12-23 02:10:51,360.1815272173447,2,22,0.5501165986061096,3.804328203201294,18.371434229939176,18.30949990068165,73.73601017280141,66.33346423825293,0.0001295089750783,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6150,223274.58609524672,2010-12-23 02:11:21,390.19664891826966,2,22,0.550297200679779,3.808537244796753,18.376021116061285,18.30949990068165,73.75346970068966,66.33346423825293,0.0001295089750783,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6151,223304.601230742,2010-12-23 02:11:51,420.2117844135213,2,22,0.550297200679779,3.812746286392212,18.38060799224787,18.30949990068165,73.77094794717206,66.33346423825293,0.0001618862152099,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6152,223334.61633709967,2010-12-23 02:12:21,450.2268907712655,2,22,0.5501165986061096,3.816469669342041,18.385194811037103,18.30949990068165,73.78844469245688,66.33346423825293,9.713172767078504e-05,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6153,223364.631497121,2010-12-23 02:12:51,480.2420508176115,2,22,0.5501165986061096,3.82051682472229,18.389781656901945,18.30949990068165,73.80595955073579,66.33346423825293,0.0001295089750783,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6154,223394.6467312868,2010-12-23 02:13:21,510.2572849583386,2,22,0.5501165986061096,3.824240207672119,18.39436854305685,18.30949990068165,73.8234923137722,66.33346423825293,9.713172767078504e-05,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6155,223424.66172022736,2010-12-23 02:13:51,540.2722739089195,2,22,0.5499359965324402,3.827963590621948,18.3989553930062,18.30949990068165,73.84104254837312,66.33346423825293,6.47544875391759e-05,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6156,223454.6769887336,2010-12-23 02:14:21,570.2875424703011,2,22,0.5501165986061096,3.832010746002197,18.4035422021373,18.30949990068165,73.8586102212171,66.33346423825293,0.0001295089750783,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6157,223484.6919611931,2010-12-23 02:14:51,600.3025148747074,2,22,0.5501165986061096,3.8357338905334473,18.408129025291093,18.30949990068165,73.87619558114139,66.33346423825293,9.713172767078504e-05,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
6158,223514.70709848288,2010-12-23 02:15:21,630.3176521744496,2,22,0.5499359965324402,3.8396191596984863,18.41271584217641,18.30949990068165,73.89379859505348,66.33346423825293,9.713172767078504e-05,0.0947341993451118,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
