Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,file_date
5841,212246.48699770487,2010-12-22 23:07:32,30.01523465701187,1,21,0.0,3.467282056808472,17.444426846159207,17.436102055666368,70.03274479922459,63.16109583356642,0.0008094310760498,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
5842,212276.50213672905,2010-12-22 23:08:02,60.03037375623185,1,21,0.0,3.492374420166016,17.444426846159207,17.436102055666368,70.03274479922459,63.16109583356642,0.0005180359003134,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
5843,212306.5171335541,2010-12-22 23:08:32,90.04537051123371,1,21,0.0,3.511476993560791,17.444426846159207,17.436102055666368,70.03274479922459,63.16109583356642,0.0004856586456298,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
5844,212336.4853789904,2010-12-22 23:09:02,120.01361594737676,1,21,0.0,3.5263702869415283,17.444426846159207,17.436102055666368,70.03274479922459,63.16109583356642,0.0003885269106831,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
5845,212366.5054270032,2010-12-22 23:09:32,30.01522697289024,2,21,0.5501165986061096,3.6693155765533447,17.449013614042066,17.436102055666368,70.04944242108331,63.16109583356642,0.0012627125252038,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
5846,212396.52071282253,2010-12-22 23:10:02,60.03051288745455,2,21,0.550297200679779,3.7065491676330566,17.453600311607683,17.436102055666368,70.06636413203204,63.16109583356642,0.0008418083307333,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
5847,212426.53566667577,2010-12-22 23:10:32,90.04546675573447,2,21,0.5499359965324402,3.7324509620666495,17.458186997490674,17.436102055666368,70.08342761510085,63.16109583356642,0.0006151676061563,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
5848,212456.55068936537,2010-12-22 23:11:02,120.0604893400115,2,21,0.5499359965324402,3.7518773078918457,17.462773587689764,17.436102055666368,70.10059384314039,63.16109583356642,0.0004856586456298,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
5849,212486.56579571805,2010-12-22 23:11:32,150.0755956927431,2,21,0.5501165986061096,3.7654755115509033,17.467360181494968,17.436102055666368,70.11783557563619,63.16109583356642,0.0002913951757363,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
5850,212516.58103212944,2010-12-22 23:12:02,180.09083209910818,2,21,0.5501165986061096,3.774541139602661,17.47194686761622,17.436102055666368,70.13512912871123,63.16109583356642,0.0001942634553415,0.0962666198611259,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
