Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,file_date
10999,424644.8434328936,2011-01-15 09:45:42,30.01512831518554,1,48,0.0,3.628196477890015,33.13331424287555,33.06215067707119,134.25299257204728,117.7062795408301,0.0006799221155233,0.1053553819656372,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
11000,424674.85852377047,2011-01-15 09:46:12,60.03021916700083,1,48,0.0,3.64794659614563,33.13331424287555,33.06215067707119,134.25299257204728,117.7062795408301,0.0004532813909463,0.1053553819656372,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
11001,424704.8736340407,2011-01-15 09:46:42,90.04532943721274,1,48,0.0,3.662030696868897,33.13331424287555,33.06215067707119,134.25299257204728,117.7062795408301,0.0003237724304199,0.1053553819656372,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
11002,424734.841906617,2011-01-15 09:47:12,120.0136020485672,1,48,0.0,3.672714948654175,33.13331424287555,33.06215067707119,134.25299257204728,117.7062795408301,0.0002265930233988,0.1053553819656372,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
11003,424764.85306786536,2011-01-15 09:47:42,30.01509579413307,2,48,0.5501165986061096,3.794291257858277,33.13790060156666,33.06215067707119,134.2703059286797,117.7062795408301,0.0008094310760498,0.1053553819656372,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
11004,424794.8681785315,2011-01-15 09:48:12,60.03020658063173,2,48,0.5501165986061096,3.815822124481201,33.14248700881363,33.06215067707119,134.28776172147025,117.7062795408301,0.0004532813909463,0.1053553819656372,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
11005,424824.88329549343,2011-01-15 09:48:42,90.04532343725901,2,48,0.5501165986061096,3.829582452774048,33.14707337962722,33.06215067707119,134.30529550921986,117.7062795408301,0.0003561496851034,0.1053553819656372,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
11006,424854.8983948664,2011-01-15 09:49:12,120.06042283537433,2,48,0.5497553944587708,3.840104818344116,33.151659740741444,33.06215067707119,134.32288445889324,117.7062795408301,0.0002590179501567,0.1053553819656372,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
11007,424884.9135380437,2011-01-15 09:49:42,150.07556599255065,2,48,0.550297200679779,3.849494218826294,33.15624605231874,33.06215067707119,134.3405185735183,117.7062795408301,0.0002590179501567,0.1053553819656372,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
11008,424914.9286255471,2011-01-15 09:50:12,180.09065347597087,2,48,0.5501165986061096,3.857750415802002,33.16083238939351,33.06215067707119,134.35819256879773,117.7062795408301,0.0002266406954731,0.1053553819656372,0,0,0,CS2_35_1_18_11_sheet2.csv,2025-04-20 22:12:08.733967
