Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),source_file,file_date
4103,148982.29707721414,2010-12-22 05:33:00,30.01513550026412,1,15,0.0,3.478937864303589,12.256597312850388,12.246443801199671,49.19884054767101,44.37176021878454,0.0008094310760498,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4104,149012.31231073334,2010-12-22 05:33:30,60.03036912971896,1,15,0.0,3.503544569015503,12.256597312850388,12.246443801199671,49.19884054767101,44.37176021878454,0.0005504131549969,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4105,149042.3272114143,2010-12-22 05:34:00,90.04526971039472,1,15,0.0,3.5218374729156494,12.256597312850388,12.246443801199671,49.19884054767101,44.37176021878454,0.0004532813909463,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4106,149072.29545581283,2010-12-22 05:34:30,120.01351412399318,1,15,0.0,3.536245346069336,12.256597312850388,12.246443801199671,49.19884054767101,44.37176021878454,0.0003561496851034,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4107,149102.31421084236,2010-12-22 05:35:00,30.0153874923367,2,15,0.5501165986061096,3.680323600769043,12.261183967908416,12.246443801199671,49.21559062986525,44.37176021878454,0.0012303352123126,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4108,149132.3290264165,2010-12-22 05:35:30,60.03020305645202,2,15,0.5501165986061096,3.7162623405456543,12.2657706190641,12.246443801199671,49.23255891341935,44.37176021878454,0.0007770538213662,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4109,149162.344115391,2010-12-22 05:36:00,90.04529205600089,2,15,0.550297200679779,3.741516590118408,12.270357328681264,12.246443801199671,49.24966502482994,44.37176021878454,0.0006151676061563,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4110,149192.35929741702,2010-12-22 05:36:30,120.06047416725468,2,15,0.5501165986061096,3.7599713802337646,12.274943968947207,12.246443801199671,49.26687039947444,44.37176021878454,0.0004532813909463,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4111,149222.37430005666,2010-12-22 05:37:00,150.07547669662586,2,15,0.5501165986061096,3.7729222774505615,12.279530586093138,12.246443801199671,49.28414752606125,44.37176021878454,0.0002913951757363,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4112,149252.38938845473,2010-12-22 05:37:30,180.09056508966543,2,15,0.5501165986061096,3.7815022468566895,12.284117157071826,12.246443801199671,49.30147315499716,44.37176021878454,0.0001618862152099,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
4113,149282.40446783532,2010-12-22 05:38:00,210.1056445003528,2,15,0.5501165986061096,3.788139581680298,12.288703781949875,12.246443801199671,49.31883295377292,44.37176021878454,0.0001942634553415,0.0940094217658042,0,0,0,CS2_35_12_23_10_sheet2.csv,2025-04-20 22:12:06.059970
