Date_Time,Current(A),Voltage(V),Capacity_Difference,Cumulative_Cycle_Index
2010-09-03 12:12:14,0.0,3.462263584136963,9.416022734853868e-07,72
2010-09-03 12:12:44,0.0,3.4803948402404785,9.416022734853868e-07,72
2010-09-03 12:13:14,0.0,3.4938313961029053,9.416022734853868e-07,72
2010-09-03 12:13:44,0.0,3.5041921138763428,9.416022734853868e-07,72
2010-09-03 12:14:15,0.5501165986061096,3.6327292919158936,0.0045874237785525,72
2010-09-03 12:14:45,0.5501165986061096,3.669801235198975,0.0091739187945236,72
2010-09-03 12:15:15,0.5501165986061096,3.697483539581299,0.0137603788471096,72
2010-09-03 12:15:45,0.5501165986061096,3.7195000648498535,0.0183468530462356,72
2010-09-03 12:16:15,0.5501165986061096,3.736983776092529,0.0229332881851433,72
2010-09-03 12:16:45,0.5499359965324402,3.749934673309326,0.0275197803651572,72
2010-09-03 12:17:15,0.5499359965324402,3.758352518081665,0.032106208784512,72
2010-09-03 12:17:45,0.5501165986061096,3.763209104537964,0.036692620938048,72
2010-09-03 12:18:15,0.550297200679779,3.766932487487793,0.0412790651490482,72
2010-09-03 12:18:45,0.5499359965324402,3.770170211791992,0.0458655804082788,72
2010-09-03 12:19:15,0.5501165986061096,3.773084163665772,0.0504520109330712,72
2010-09-03 12:19:45,0.5501165986061096,3.77632188796997,0.0550384108439701,72
2010-09-03 12:20:15,0.550297200679779,3.77923583984375,0.0596248082990591,72
2010-09-03 12:20:45,0.5499359965324402,3.7823116779327393,0.0642109635960679,72
2010-09-03 12:21:15,0.5497553944587708,3.785225629806519,0.068796554699233,72
2010-09-03 12:21:45,0.5501165986061096,3.7884633541107178,0.0733825021447636,72
2010-09-03 12:22:15,0.5499359965324402,3.791215419769287,0.077968930540333,72
2010-09-03 12:22:45,0.5501165986061096,3.7944531440734863,0.0825553988608902,72
2010-09-03 12:23:15,0.5501165986061096,3.7973670959472656,0.087141878712444,72
2010-09-03 12:23:45,0.5501165986061096,3.800281047821045,0.0917283025494981,72
2010-09-03 12:24:15,0.5501165986061096,3.803356885910034,0.0963148391072827,72
2010-09-03 12:24:45,0.5501165986061096,3.8062708377838135,0.1009012626905843,72
2010-09-03 12:25:15,0.5499359965324402,3.8093466758728014,0.1054877397352136,72
2010-09-03 12:25:45,0.550297200679779,3.812908172607422,0.1100742104827965,72
2010-09-03 12:26:15,0.5501165986061096,3.815984010696411,0.1146606467023936,72
2010-09-03 12:26:45,0.5501165986061096,3.8192217350006095,0.1192470779777039,72
2010-09-03 12:27:15,0.5501165986061096,3.8227832317352295,0.123833498995328,72
2010-09-03 12:27:45,0.5499359965324402,3.826182842254639,0.1284199306477695,72
