Date_Time,Current(A),Voltage(V),Capacity_Difference,Cumulative_Cycle_Index
2011-01-12 11:52:16,0.0,3.590477228164673,1.0869917232980697e-06,690
2011-01-12 11:52:46,0.0,3.612817287445069,1.0869917232980697e-06,690
2011-01-12 11:53:16,0.0,3.628682136535645,1.0869917232980697e-06,690
2011-01-12 11:53:46,0.0,3.640823602676392,1.0869917232980697e-06,690
2011-01-12 11:54:16,0.550297200679779,3.764827966690064,0.0045882565703312,690
2011-01-12 11:54:46,0.550297200679779,3.788949012756348,0.0091755916513793,690
2011-01-12 11:55:16,0.5501165986061096,3.8030331134796143,0.0137630119134026,690
2011-01-12 11:55:46,0.5501165986061096,3.813070058822632,0.0183505230106355,690
2011-01-12 11:56:16,0.5501165986061096,3.82165002822876,0.0229378426501138,690
2011-01-12 11:56:46,0.550297200679779,3.829420566558838,0.0275252070950546,690
2011-01-12 11:57:16,0.550297200679779,3.836219549179077,0.0321125113406051,690
2011-01-12 11:57:46,0.550297200679779,3.842694997787476,0.0367002491760075,690
2011-01-12 11:58:16,0.5501165986061096,3.848522901535034,0.0412873401784388,690
2011-01-12 11:58:46,0.550297200679779,3.8543508052825928,0.0458747428465979,690
2011-01-12 11:59:16,0.550297200679779,3.8596930503845215,0.0504621365236257,690
2011-01-12 11:59:46,0.550297200679779,3.86487340927124,0.0550494864799215,690
2011-01-12 12:00:16,0.550297200679779,3.869891881942749,0.0596368140345067,690
2011-01-12 12:00:46,0.550297200679779,3.874586582183838,0.0642242114142295,690
2011-01-12 12:01:16,0.5504778623580933,3.8794431686401367,0.0688115645039122,690
2011-01-12 12:01:46,0.5501165986061096,3.8838140964508057,0.0733989256745726,690
2011-01-12 12:02:16,0.550297200679779,3.888346910476685,0.0779862604038097,690
2011-01-12 12:02:46,0.550297200679779,3.8927178382873535,0.0825736419120737,690
2011-01-12 12:03:16,0.5504778623580933,3.8967649936676025,0.0871611023691603,690
2011-01-12 12:03:46,0.550297200679779,3.900488376617432,0.0917485339872286,690
2011-01-12 12:04:16,0.550297200679779,3.9042117595672607,0.0963359247819273,690
2011-01-12 12:04:46,0.5499359965324402,3.90761137008667,0.1009233452610125,690
2011-01-12 12:05:16,0.5501165986061096,3.911172866821289,0.1055102757436454,690
2011-01-12 12:05:46,0.5501165986061096,3.914086580276489,0.1100969939874882,690
2011-01-12 12:06:16,0.550297200679779,3.917324304580689,0.1146840854936019,690
2011-01-12 12:06:46,0.550297200679779,3.920238256454468,0.1192714634228888,690
2011-01-12 12:07:16,0.5499359965324402,3.922828435897827,0.1238588584994975,690
2011-01-12 12:07:46,0.5501165986061096,3.9254186153411865,0.1284462846603205,690
2011-01-12 12:08:16,0.5501165986061096,3.928008794784546,0.1330336876862645,690
2011-01-12 12:08:46,0.550297200679779,3.9304370880126953,0.137621123331689,690
2011-01-12 12:09:16,0.550297200679779,3.9327034950256334,0.1422085681798215,690
2011-01-12 12:09:46,0.5504778623580933,3.935131788253784,0.1467960243464752,690
2011-01-12 12:10:16,0.550297200679779,3.9375600814819336,0.151383482395671,690
2011-01-12 12:10:46,0.550297200679779,3.939826488494873,0.1559709645592253,690
2011-01-12 12:11:16,0.550297200679779,3.942092895507813,0.1605583859396215,690
2011-01-12 12:11:46,0.5501165986061096,3.944197416305542,0.1651458184252892,690
2011-01-12 12:12:16,0.5501165986061096,3.9466257095336914,0.1697332860998646,690
2011-01-12 12:12:46,0.550297200679779,3.948730230331421,0.1743207456342137,690
2011-01-12 12:13:16,0.550297200679779,3.950672864913941,0.1789081939648245,690
2011-01-12 12:13:46,0.5504778623580933,3.95310115814209,0.1834956894772084,690
2011-01-12 12:14:16,0.550297200679779,3.9552056789398193,0.1880832012891851,690
2011-01-12 12:14:46,0.5501165986061096,3.957148313522339,0.1926707481461047,690
2011-01-12 12:15:16,0.550297200679779,3.9594147205352783,0.1972582401551648,690
2011-01-12 12:15:46,0.5501165986061096,3.961519241333008,0.2018459039777767,690
2011-01-12 12:16:16,0.550297200679779,3.963623762130737,0.2064335066574418,690
2011-01-12 12:16:46,0.5501165986061096,3.965728282928467,0.2110210061067778,690
2011-01-12 12:17:16,0.550297200679779,3.9676709175109854,0.2156063013377416,690
2011-01-12 12:17:46,0.5501165986061096,3.969775438308716,0.2201937814303018,690
2011-01-12 12:18:16,0.550297200679779,3.971879959106445,0.2247813944313215,690
2011-01-12 12:18:46,0.550297200679779,3.973822593688965,0.2293691044222736,690
2011-01-12 12:19:16,0.5501165986061096,3.975765228271485,0.2339566589931685,690
2011-01-12 12:19:46,0.550297200679779,3.977707862854004,0.2385420516279968,690
2011-01-12 12:20:17,0.5501165986061096,3.979974269866944,0.2431296193090002,690
2011-01-12 12:20:47,0.550297200679779,3.982078790664673,0.2477170856770136,690
2011-01-12 12:21:17,0.550297200679779,3.984021425247192,0.2523045972066686,690
2011-01-12 12:21:47,0.5499359965324402,3.985964059829712,0.2568916439043711,690
2011-01-12 12:22:17,0.550297200679779,3.9882304668426514,0.2614784856777969,690
2011-01-12 12:22:47,0.5501165986061096,3.990334987640381,0.2660652409978272,690
2011-01-12 12:23:17,0.5499359965324402,3.99260139465332,0.2706520812026962,690
2011-01-12 12:23:47,0.5501165986061096,3.994705677032471,0.2752388452038694,690
2011-01-12 12:24:17,0.550297200679779,3.99697208404541,0.2798256022698524,690
2011-01-12 12:24:47,0.5501165986061096,3.9992384910583496,0.2844124939921215,690
2011-01-12 12:25:17,0.550297200679779,4.001504898071289,0.2889991882788489,690
2011-01-12 12:25:47,0.5501165986061096,4.0037713050842285,0.2935859006614194,690
2011-01-12 12:26:17,0.5499359965324402,4.006037712097168,0.2981726459616887,690
2011-01-12 12:26:47,0.550297200679779,4.0084662437438965,0.3027594153352968,690
2011-01-12 12:27:17,0.550297200679779,4.010732650756836,0.3073461793033392,690
2011-01-12 12:27:47,0.5501165986061096,4.012999057769775,0.3119328801025993,690
2011-01-12 12:28:17,0.5501165986061096,4.015427112579346,0.3165181022304004,690
2011-01-12 12:28:47,0.5499359965324402,4.017855644226074,0.3211039702767415,690
2011-01-12 12:29:17,0.550297200679779,4.0202836990356445,0.3256908686187216,690
2011-01-12 12:29:47,0.5501165986061096,4.022550106048584,0.3302774711662533,690
2011-01-12 12:30:17,0.550297200679779,4.025140285491943,0.3348641931365339,690
2011-01-12 12:30:47,0.550297200679779,4.027406692504883,0.3394509262191523,690
2011-01-12 12:31:17,0.5501165986061096,4.029835224151611,0.3440380171165884,690
2011-01-12 12:31:47,0.5501165986061096,4.032101631164551,0.3486244628417605,690
2011-01-12 12:32:17,0.5499359965324402,4.034529685974121,0.3532112200285286,690
2011-01-12 12:32:47,0.5501165986061096,4.036957740783691,0.3577980342181952,690
2011-01-12 12:33:17,0.5501165986061096,4.039547920227051,0.3623848857770042,690
2011-01-12 12:33:47,0.5501165986061096,4.041976451873779,0.3669716240783209,690
2011-01-12 12:34:17,0.5501165986061096,4.0447282791137695,0.3715584178760363,690
2011-01-12 12:34:47,0.5501165986061096,4.046994686126709,0.376145193559422,690
2011-01-12 12:35:17,0.550297200679779,4.049746990203857,0.3807320110581109,690
2011-01-12 12:35:47,0.5499359965324402,4.052337169647217,0.3853188609922338,690
2011-01-12 12:36:17,0.550297200679779,4.055088996887207,0.3899056917688455,690
2011-01-12 12:36:47,0.5501165986061096,4.057679176330566,0.3944925136911976,690
2011-01-12 12:37:17,0.5501165986061096,4.060269355773926,0.3990794336375725,690
