Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Reset_Charge_Capacity,Reset_Discharge_Capacity,Capacity_Difference,Cumulative_Cycle_Index
29.93755990082976,1,1,0.0,3.652155637741089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306
59.95271246144237,1,1,0.0,3.651993751525879,0.0,0.0,0.0,0.0,-6.47544875391759e-05,0.0,0.0,0.0,0.0,306
89.9679839133687,1,1,0.0,3.652317523956299,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0.0,0.0,0.0,306
119.98293720734752,1,1,0.0,3.652317523956299,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0.0,0.0,0.0,306
120.01415919715288,1,1,0.0,3.652479410171509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306
30.01534251403498,2,1,0.5499359965324402,3.7682275772094727,0.004586416483606,0.0,0.017211765753977,0.0,0.0006799221155233,0.0,0.004586416483606,0.0,0.004586416483606,306
60.03048600203584,2,1,0.5501165986061096,3.787168264389038,0.009172737927357,0.0,0.034541983999709,0.0,0.0003885269106831,0.0,0.009172737927357,0.0,0.009172737927357,306
90.04671582752398,2,1,0.5501165986061096,3.796395778656006,0.013759193002463,0.0,0.051934754815159,0.0,0.0001942634553415,0.0,0.013759193002463,0.0,0.013759193002463,306
120.06065799646812,2,1,0.5501165986061096,3.8015761375427246,0.018345354960307,0.0,0.069358209381984,0.0,0.0001295089750783,0.0,0.018345354960307,0.0,0.018345354960307,306
150.07590935331132,2,1,0.5501165986061096,3.8052995204925537,0.022931692132668,0.0,0.086802258767277,0.0,9.713172767078504e-05,0.0,0.022931692132668,0.0,0.022931692132668,306
180.09096472670348,2,1,0.5501165986061096,3.808537244796753,0.02751801505997,0.0,0.104262212324489,0.0,6.47544875391759e-05,0.0,0.02751801505997,0.0,0.02751801505997,306
210.10608693667297,2,1,0.5499359965324402,3.811613082885742,0.032104341823817,0.0,0.121736706614859,0.0,6.47544875391759e-05,0.0,0.032104341823817,0.0,0.032104341823817,306
240.12120636470897,2,1,0.550297200679779,3.814850807189941,0.036690679928182,0.0,0.139225522920786,0.0,6.47544875391759e-05,0.0,0.036690679928182,0.0,0.036690679928182,306
270.1363512862828,2,1,0.5501165986061096,3.8177647590637207,0.04127699144706,0.0,0.15672822662151,0.0,6.47544875391759e-05,0.0,0.04127699144706,0.0,0.04127699144706,306
300.15151271900737,2,1,0.550297200679779,3.82100248336792,0.045863322497162,0.0,0.174244520045715,0.0,0.0001295089750783,0.0,0.045863322497162,0.0,0.045863322497162,306
330.16665243260127,2,1,0.550297200679779,3.823754549026489,0.050449619141146,0.0,0.1917739419773,0.0,0.0001295089750783,0.0,0.050449619141146,0.0,0.050449619141146,306
360.1818913985626,2,1,0.550297200679779,3.8265066146850586,0.055035894346063,0.0,0.209316289393743,0.0,9.713172767078504e-05,0.0,0.055035894346063,0.0,0.055035894346063,306
390.1970431020389,2,1,0.5501165986061096,3.829096794128418,0.059622152391283,0.0,0.226871358655906,0.0,3.237724376958795e-05,0.0,0.059622152391283,0.0,0.059622152391283,306
420.2120454582961,2,1,0.5501165986061096,3.832010746002197,0.064208379263847,0.0,0.244438953692138,0.0,9.713172767078504e-05,0.0,0.064208379263847,0.0,0.064208379263847,306
450.2272020339154,2,1,0.5499359965324402,3.8346006870269775,0.068794736067005,0.0,0.262019398352389,0.0,9.713172767078504e-05,0.0,0.068794736067005,0.0,0.068794736067005,306
480.24232570753264,2,1,0.5501165986061096,3.837352752685547,0.073381022729891,0.0,0.279611932886116,0.0,9.713172767078504e-05,0.0,0.073381022729891,0.0,0.073381022729891,306
510.2574614813073,2,1,0.5499359965324402,3.840104818344116,0.077967206501404,0.0,0.297216399265236,0.0,0.0001295089750783,0.0,0.077967206501404,0.0,0.077967206501404,306
540.2728289124434,2,1,0.5501165986061096,3.842694997787476,0.082553501210676,0.0,0.314833736915068,0.0,6.47544875391759e-05,0.0,0.082553501210676,0.0,0.082553501210676,306
570.2878358902187,2,1,0.5499359965324402,3.845447063446045,0.087139763119326,0.0,0.332463461799891,0.0,9.713172767078504e-05,0.0,0.087139763119326,0.0,0.087139763119326,306
600.3029083161109,2,1,0.5497553944587708,3.848037242889404,0.091725989947002,0.0,0.350105843551612,0.0,3.237724376958795e-05,0.0,0.091725989947002,0.0,0.091725989947002,306
630.3181536730004,2,1,0.5501165986061096,3.8511130809783936,0.096312280791985,0.0,0.36776147423408,0.0,6.47544875391759e-05,0.0,0.096312280791985,0.0,0.096312280791985,306
660.3331646006201,2,1,0.5499359965324402,3.854027032852173,0.100898593597203,0.0,0.385430505655029,0.0,9.713172767078504e-05,0.0,0.100898593597203,0.0,0.100898593597203,306
690.348316554721,2,1,0.5501165986061096,3.856940984725952,0.105484907343719,0.0,0.403113087126505,0.0,6.47544875391759e-05,0.0,0.105484907343719,0.0,0.105484907343719,306
720.3634401481385,2,1,0.5501165986061096,3.859854936599731,0.110071166763662,0.0,0.420809065836929,0.0,6.47544875391759e-05,0.0,0.110071166763662,0.0,0.110071166763662,306
750.3785795108578,2,1,0.5499359965324402,3.862768888473511,0.114657479052795,0.0,0.438518923105805,0.0,3.237724376958795e-05,0.0,0.114657479052795,0.0,0.114657479052795,306
780.3938790878807,2,1,0.5501165986061096,3.86600661277771,0.119243845948887,0.0,0.456242483581833,0.0,0.0001295089750783,0.0,0.119243845948887,0.0,0.119243845948887,306
810.4088852586444,2,1,0.5499359965324402,3.8687586784362793,0.12383015819673,0.0,0.473979249193785,0.0,9.713172767078504e-05,0.0,0.12383015819673,0.0,0.12383015819673,306
840.4241365052129,2,1,0.5499359965324402,3.8716726303100586,0.12841647627854,0.0,0.491729264093434,0.0,6.47544875391759e-05,0.0,0.12841647627854,0.0,0.12841647627854,306
870.4391437687004,2,1,0.550297200679779,3.874424695968628,0.133002827749177,0.0,0.509492496697714,0.0,6.47544875391759e-05,0.0,0.133002827749177,0.0,0.133002827749177,306
900.4543186248807,2,1,0.5499359965324402,3.877176761627197,0.137589140954155,0.0,0.527268444358206,0.0,6.47544875391759e-05,0.0,0.137589140954155,0.0,0.137589140954155,306
930.4694452859436,2,1,0.5501165986061096,3.880090713500977,0.142175495969564,0.0,0.545057210316201,0.0,9.713172767078504e-05,0.0,0.142175495969564,0.0,0.142175495969564,306
960.4845496514388,2,1,0.550297200679779,3.882680892944336,0.146761853064255,0.0,0.562858359262292,0.0,6.47544875391759e-05,0.0,0.146761853064255,0.0,0.146761853064255,306
990.4998159254604,2,1,0.5501165986061096,3.8852710723876953,0.15134825023823,0.0,0.580671571345067,0.0,6.47544875391759e-05,0.0,0.15134825023823,0.0,0.15134825023823,306
1020.5148494945092,2,1,0.5501165986061096,3.8876993656158447,0.155934626434374,0.0,0.598496177815397,0.0,0.0001295089750783,0.0,0.155934626434374,0.0,0.155934626434374,306
1050.5303138121164,2,1,0.5499359965324402,3.889803886413574,0.160521042368709,0.0,0.616331926761044,0.0,3.237724376958795e-05,0.0,0.160521042368709,0.0,0.160521042368709,306
1080.5451185658872,2,1,0.5499359965324402,3.892232179641724,0.165107337925935,0.0,0.634177695761771,0.0,3.237724376958795e-05,0.0,0.165107337925935,0.0,0.165107337925935,306
1110.5602545602117,2,1,0.5501165986061096,3.894498586654663,0.169693784716666,0.0,0.652033949259725,0.0,9.713172767078504e-05,0.0,0.169693784716666,0.0,0.169693784716666,306
1140.5754033213543,2,1,0.5499359965324402,3.8959555625915527,0.174280216728947,0.0,0.669899015768833,0.0,3.237724376958795e-05,0.0,0.174280216728947,0.0,0.174280216728947,306
