Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Reset_Charge_Capacity,Reset_Discharge_Capacity,Capacity_Difference,Cumulative_Cycle_Index
30.015167753477897,1,1,0.0,3.6613831520080566,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0.0,0.0,0.0,256
60.03019979371665,1,1,0.0,3.661221265792847,0.0,0.0,0.0,0.0,-3.237724376958795e-05,0.0,0.0,0.0,0.0,256
90.04533770281317,1,1,0.0,3.6613831520080566,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0.0,0.0,0.0,256
120.01338794495511,1,1,0.0,3.6613831520080566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256
30.01849552731423,2,1,0.5501165986061096,3.770170211791992,0.004587017976521,0.0,0.017228939744422,0.0,0.0006151676061563,0.0,0.004587017976521,0.0,0.004587017976521,256
60.030513600820505,2,1,0.5501165986061096,3.7861969470977774,0.009173012247684,0.0,0.034560177747718,0.0,0.0002913951757363,0.0,0.009173012247684,0.0,0.009173012247684,256
90.0456143673463,2,1,0.5501165986061096,3.7941293716430655,0.013759543623564,0.0,0.051945807221971,0.0,0.0001618862152099,0.0,0.013759543623564,0.0,0.013759543623564,256
120.06075629144948,2,1,0.5501165986061096,3.7988240718841553,0.018346060188433,0.0,0.069358977191784,0.0,9.713172767078504e-05,0.0,0.018346060188433,0.0,0.018346060188433,256
150.0759015037478,2,1,0.5501165986061096,3.802223682403565,0.022932625012927,0.0,0.086790590478798,0.0,9.713172767078504e-05,0.0,0.022932625012927,0.0,0.022932625012927,256
180.09106348283413,2,1,0.5501165986061096,3.8052995204925537,0.027519116023825,0.0,0.104236832913718,0.0,6.47544875391759e-05,0.0,0.027519116023825,0.0,0.027519116023825,256
210.106200815494,2,1,0.5499359965324402,3.808213472366333,0.03210562903907,0.0,0.121697056854452,0.0,6.47544875391759e-05,0.0,0.03210562903907,0.0,0.03210562903907,256
240.12136635846264,2,1,0.5501165986061096,3.811289310455322,0.036692169934231,0.0,0.139170906633943,0.0,9.713172767078504e-05,0.0,0.036692169934231,0.0,0.036692169934231,256
270.1366193794534,2,1,0.5501165986061096,3.8142032623291016,0.041278748845877,0.0,0.156658290336375,0.0,6.47544875391759e-05,0.0,0.041278748845877,0.0,0.041278748845877,256
300.1516445124773,2,1,0.5501165986061096,3.817117214202881,0.045865152612813,0.0,0.17415818875239,0.0,6.47544875391759e-05,0.0,0.045865152612813,0.0,0.045865152612813,256
330.1667723765384,2,1,0.5499359965324402,3.81970739364624,0.050451517967973,0.0,0.191670710138222,0.0,6.47544875391759e-05,0.0,0.050451517967973,0.0,0.050451517967973,256
360.18191696227524,2,1,0.5501165986061096,3.82262134552002,0.055037933937863,0.0,0.209196157892633,0.0,6.47544875391759e-05,0.0,0.055037933937863,0.0,0.055037933937863,256
390.1970747258552,2,1,0.5501165986061096,3.825211524963379,0.059624285230969,0.0,0.22673371879831,0.0,6.47544875391759e-05,0.0,0.059624285230969,0.0,0.059624285230969,256
420.2123870045344,2,1,0.5501165986061096,3.8278017044067374,0.06421070291206,0.0,0.244283878591938,0.0,6.47544875391759e-05,0.0,0.06421070291206,0.0,0.06421070291206,256
450.22737193235446,2,1,0.5501165986061096,3.830553770065308,0.068797124260348,0.0,0.261846267527406,0.0,9.713172767078504e-05,0.0,0.068797124260348,0.0,0.068797124260348,256
480.2424953302847,2,1,0.5501165986061096,3.833143949508667,0.07338408736067,0.0,0.279422851503769,0.0,9.713172767078504e-05,0.0,0.07338408736067,0.0,0.07338408736067,256
510.2578581800025,2,1,0.550297200679779,3.835895776748657,0.077971292274258,0.0,0.297012516006469,0.0,6.47544875391759e-05,0.0,0.077971292274258,0.0,0.077971292274258,256
540.2731061233383,2,1,0.550297200679779,3.8384859561920166,0.082558388255157,0.0,0.314614000135305,0.0,9.713172767078504e-05,0.0,0.082558388255157,0.0,0.082558388255157,256
570.2879362653846,2,1,0.5501165986061096,3.841399908065796,0.087145444963794,0.0,0.332227798709063,0.0,9.713172767078504e-05,0.0,0.087145444963794,0.0,0.087145444963794,256
600.3030840190166,2,1,0.5497553944587708,3.8439900875091553,0.091732049033392,0.0,0.349852564496241,0.0,6.47544875391759e-05,0.0,0.091732049033392,0.0,0.091732049033392,256
630.3182248904964,2,1,0.5501165986061096,3.846904039382935,0.096318455408415,0.0,0.367489631388921,0.0,6.47544875391759e-05,0.0,0.096318455408415,0.0,0.096318455408415,256
660.3334049997687,2,1,0.5501165986061096,3.849979877471924,0.100904904029579,0.0,0.385140236397903,0.0,9.713172767078504e-05,0.0,0.100904904029579,0.0,0.100904904029579,256
690.3485906979704,2,1,0.5499359965324402,3.852731943130493,0.105491360395361,0.0,0.402804490244271,0.0,3.237724376958795e-05,0.0,0.105491360395361,0.0,0.105491360395361,256
720.3636572091211,2,1,0.5501165986061096,3.8558077812194815,0.110077840049007,0.0,0.420482402644762,0.0,6.47544875391759e-05,0.0,0.110077840049007,0.0,0.110077840049007,256
750.3788146268392,2,1,0.5501165986061096,3.8587217330932617,0.114664227147862,0.0,0.43817373156905,0.0,6.47544875391759e-05,0.0,0.114664227147862,0.0,0.114664227147862,256
780.3939700295352,2,1,0.5499359965324402,3.861797571182251,0.119250596054951,0.0,0.455878566677542,0.0,9.713172767078504e-05,0.0,0.119250596054951,0.0,0.119250596054951,256
810.4090948861008,2,1,0.5501165986061096,3.8647115230560303,0.123837030308668,0.0,0.473597177593676,0.0,6.47544875391759e-05,0.0,0.123837030308668,0.0,0.123837030308668,256
840.4242395420124,2,1,0.5499359965324402,3.8674635887146,0.12842341824588,0.0,0.491328935000756,0.0,6.47544875391759e-05,0.0,0.12842341824588,0.0,0.12842341824588,256
870.439404423332,2,1,0.5499359965324402,3.870377540588379,0.133009792167354,0.0,0.509073770987995,0.0,6.47544875391759e-05,0.0,0.133009792167354,0.0,0.133009792167354,256
900.4545521970141,2,1,0.550297200679779,3.873291492462158,0.137596150839448,0.0,0.5268314851386,0.0,9.713172767078504e-05,0.0,0.137596150839448,0.0,0.137596150839448,256
930.4696755047196,2,1,0.550297200679779,3.8762054443359375,0.142182577061747,0.0,0.544602095419635,0.0,0.0001295089750783,0.0,0.142182577061747,0.0,0.142182577061747,256
960.4848138398778,2,1,0.5501165986061096,3.878633737564087,0.146768964397397,0.0,0.562385002642306,0.0,9.713172767078504e-05,0.0,0.146768964397397,0.0,0.146768964397397,256
990.5000878481752,2,1,0.5501165986061096,3.8812239170074463,0.151355332127965,0.0,0.580179850157807,0.0,9.713172767078504e-05,0.0,0.151355332127965,0.0,0.151355332127965,256
1020.5151272668036,2,1,0.550297200679779,3.883975982666016,0.155941748987281,0.0,0.59798659071499,0.0,9.713172767078504e-05,0.0,0.155941748987281,0.0,0.155941748987281,256
1050.530224123585,2,1,0.5501165986061096,3.886080503463745,0.160528181922108,0.0,0.615804507504091,0.0,6.47544875391759e-05,0.0,0.160528181922108,0.0,0.160528181922108,256
1080.5453948043585,2,1,0.5501165986061096,3.888508796691896,0.165114607114633,0.0,0.633633030381842,0.0,0.0001295089750783,0.0,0.165114607114633,0.0,0.165114607114633,256
1110.5605656004195,2,1,0.5501165986061096,3.890613317489624,0.169701041436477,0.0,0.651471753531802,0.0,6.47544875391759e-05,0.0,0.169701041436477,0.0,0.169701041436477,256
1140.5757527071316,2,1,0.5501165986061096,3.8923940658569336,0.174287384641704,0.0,0.669319673888014,0.0,3.237724376958795e-05,0.0,0.174287384641704,0.0,0.174287384641704,256
1170.5909760992784,2,1,0.5499359965324402,3.894498586654663,0.178873828980239,0.0,0.687176966178711,0.0,6.47544875391759e-05,0.0,0.178873828980239,0.0,0.178873828980239,256
1200.6059958689348,2,1,0.5501165986061096,3.896117448806762,0.183460189994653,0.0,0.705041851000847,0.0,3.237724376958795e-05,0.0,0.183460189994653,0.0,0.183460189994653,256
1230.6212733057775,2,1,0.550297200679779,3.897898197174072,0.188046539743952,0.0,0.722914550504386,0.0,9.713172767078504e-05,0.0,0.188046539743952,0.0,0.188046539743952,256
