Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Reset_Charge_Capacity,Reset_Discharge_Capacity,Capacity_Difference,Cumulative_Cycle_Index
2010-12-14 22:08:01,30.01501277987916,1,12,0.0,3.462101697921753,9.821783127318112,9.80938502849076,39.48466328965648,35.43717726008695,0.0008094310760498,0.0940944999456405,1.0917347470495995e-06,8.297185161154629e-11,1.0916517751979882e-06,586
2010-12-14 22:08:31,60.03010915778881,1,12,0.0,3.486060857772827,9.821783127318112,9.80938502849076,39.48466328965648,35.43717726008695,0.0005504131549969,0.0940944999456405,1.0917347470495995e-06,8.297185161154629e-11,1.0916517751979882e-06,586
2010-12-14 22:09:01,90.04511174229717,1,12,0.0,3.5041921138763428,9.821783127318112,9.80938502849076,39.48466328965648,35.43717726008695,0.0004209041653666,0.0940944999456405,1.0917347470495995e-06,8.297185161154629e-11,1.0916517751979882e-06,586
2010-12-14 22:09:31,120.01328119435672,1,12,0.0,3.51859974861145,9.821783127318112,9.80938502849076,39.48466328965648,35.43717726008695,0.0003885269106831,0.0940944999456405,1.0917347470495995e-06,8.297185161154629e-11,1.0916517751979882e-06,586
2010-12-14 22:10:01,30.01504966165805,2,12,0.550297200679779,3.667049169540405,9.826370448874805,9.80938502849076,39.50134981477451,35.43717726008695,0.0012950897216796,0.0940944999456405,0.0045884132914402,8.297185161154629e-11,0.0045884132084683,586
2010-12-14 22:10:31,60.03033743584998,2,12,0.5499359965324402,3.704930305480957,9.830957816659632,9.80938502849076,39.51826506780744,35.43717726008695,0.0008094310760498,0.0940944999456405,0.0091757810762675,8.297185161154629e-11,0.0091757809932957,586
2010-12-14 22:11:01,90.04514136100218,2,12,0.5501165986061096,3.7318034172058105,9.835545147780344,9.80938502849076,39.5353257542258,35.43717726008695,0.0005827903514727,0.0940944999456405,0.0137631121969796,8.297185161154629e-11,0.0137631121140078,586
2010-12-14 22:11:31,120.06018103781332,2,12,0.5501165986061096,3.7522010803222656,9.840132422745008,9.80938502849076,39.55249318570223,35.43717726008695,0.0005180359003134,0.0940944999456405,0.018350387161643,8.297185161154629e-11,0.0183503870786712,586
2010-12-14 22:12:01,150.0753673445073,2,12,0.5501165986061096,3.766932487487793,9.844719737884851,9.80938502849076,39.56974132258686,35.43717726008695,0.0003237724304199,0.0940944999456405,0.0229377023014869,8.297185161154629e-11,0.0229377022185151,586
2010-12-14 22:12:31,180.09028818560031,2,12,0.5501165986061096,3.7768075466156006,9.8493069893037,9.80938502849076,39.58704599344589,35.43717726008695,0.0001942634553415,0.0940944999456405,0.0275249537203361,8.297185161154629e-11,0.0275249536373642,586
2010-12-14 22:13:01,210.10544511920048,2,12,0.5501165986061096,3.783768653869629,9.853894266327057,9.80938502849076,39.604388877122126,35.43717726008695,0.0001295089750783,0.0940944999456405,0.0321122307436922,8.297185161154629e-11,0.0321122306607204,586
