Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Reset_Charge_Capacity,Reset_Discharge_Capacity,Capacity_Difference,Cumulative_Cycle_Index
2011-01-06 22:56:08,30.015296318902497,1,32,0.0,3.5998663902282715,23.809254760544057,24.54092009708507,96.0739209988288,88.09572179062503,0.0006475448608398,0.10283113270998,9.28557852830636e-07,8.286704655802167e-11,9.28474985784078e-07,681
2011-01-06 22:56:38,60.02803552469232,1,32,0.0,3.6194546222686768,23.809254760544057,24.54092009708507,96.0739209988288,88.09572179062503,0.0004209041653666,0.10283113270998,9.28557852830636e-07,8.286704655802167e-11,9.28474985784078e-07,681
2011-01-06 22:57:08,90.04314700291496,1,32,0.0,3.633376836776733,23.809254760544057,24.54092009708507,96.0739209988288,88.09572179062503,0.0002913951757363,0.10283113270998,9.28557852830636e-07,8.286704655802167e-11,9.28474985784078e-07,681
2011-01-06 22:57:38,120.01209168427464,1,32,0.0,3.6443850994110094,23.809254760544057,24.54092009708507,96.0739209988288,88.09572179062503,0.0003237724304199,0.10283113270998,9.28557852830636e-07,8.286704655802167e-11,9.28474985784078e-07,681
2011-01-06 22:58:09,30.01525706105988,2,32,0.5499359965324402,3.7683894634246826,23.813841125656342,24.54092009708507,96.09111216677476,88.09572179062503,0.0008418083307333,0.10283113270998,0.0045872936701378,8.286704655802167e-11,0.0045872935872708,681
2011-01-06 22:58:39,60.030247206884845,2,32,0.5499359965324402,3.791862964630127,23.81842743090974,24.54092009708507,96.10845378198326,88.09572179062503,0.0005180359003134,0.10283113270998,0.0091735989235353,8.286704655802167e-11,0.0091735988406682,681
2011-01-06 22:59:09,90.04534634936303,2,32,0.5499359965324402,3.8056232929229736,23.8230137624092,24.54092009708507,96.1258781729815,88.09572179062503,0.0002913951757363,0.10283113270998,0.0137599304229922,8.286704655802167e-11,0.0137599303401252,681
2011-01-06 22:59:39,120.06047471968598,2,32,0.5499359965324402,3.815984010696411,23.827600089352213,24.54092009708507,96.1433570616095,88.09572179062503,0.0002590179501567,0.10283113270998,0.0183462573660087,8.286704655802167e-11,0.0183462572831416,681
2011-01-06 23:00:09,150.07557604761095,2,32,0.5501165986061096,3.824563980102539,23.832186373251155,24.54092009708507,96.16087839323173,88.09572179062503,0.0002266406954731,0.10283113270998,0.0229325412649501,8.286704655802167e-11,0.0229325411820831,681
2011-01-06 23:00:39,180.09070206206238,2,32,0.5501165986061096,3.8321726322174072,23.83677261126403,24.54092009708507,96.17843638784872,88.09572179062503,0.0001942634553415,0.10283113270998,0.0275187792778268,8.286704655802167e-11,0.0275187791949598,681
2011-01-06 23:01:09,210.1058035002622,2,32,0.5501165986061096,3.8392953872680655,23.84135894205848,24.54092009708507,96.19602824783676,88.09572179062503,0.0002266406954731,0.10283113270998,0.0321051100722726,8.286704655802167e-11,0.0321051099894056,681
2011-01-06 23:01:39,240.12106625551377,2,32,0.5499359965324402,3.845770835876465,23.84594532359844,24.54092009708507,96.21365135460915,88.09572179062503,0.0001618862152099,0.10283113270998,0.0366914916122347,8.286704655802167e-11,0.0366914915293676,681
2011-01-06 23:02:09,270.1360933734847,2,32,0.5499359965324402,3.8519225120544434,23.85053166258193,24.54092009708507,96.23130354400088,88.09572179062503,0.0001942634553415,0.10283113270998,0.0412778305957246,8.286704655802167e-11,0.0412778305128576,681
2011-01-06 23:02:39,300.15118232556523,2,32,0.550297200679779,3.858074188232422,23.855117949760675,24.54092009708507,96.24898332806552,88.09572179062503,0.0001942634553415,0.10283113270998,0.0458641177744709,8.286704655802167e-11,0.0458641176916039,681
2011-01-06 23:03:09,330.16641530159785,2,32,0.5499359965324402,3.863578319549561,23.859705058020843,24.54092009708507,96.2666928083537,88.09572179062503,0.0001618862152099,0.10283113270998,0.0504512260346388,8.286704655802167e-11,0.0504512259517717,681
2011-01-06 23:03:39,360.1814020690028,2,32,0.550297200679779,3.868920564651489,23.86429211958291,24.54092009708507,96.28442726874292,88.09572179062503,0.0001618862152099,0.10283113270998,0.0550382875967052,8.286704655802167e-11,0.0550382875138382,681
2011-01-06 23:04:09,390.1966654257533,2,32,0.5499359965324402,3.874100923538208,23.868878366738905,24.54092009708507,96.30218276944876,88.09572179062503,0.0001942634553415,0.10283113270998,0.0596245347527002,8.286704655802167e-11,0.0596245346698331,681
2011-01-06 23:04:39,420.21166334595455,2,32,0.5501165986061096,3.879119396209717,23.87346458930203,24.54092009708507,96.31996149677732,88.09572179062503,0.0001618862152099,0.10283113270998,0.064210757315827,8.286704655802167e-11,0.0642107572329599,681
2011-01-06 23:05:09,450.2289319453869,2,32,0.5501165986061096,3.883975982666016,23.878051189204395,24.54092009708507,96.33776455235224,88.09572179062503,6.47544875391759e-05,0.10283113270998,0.068797357218191,8.286704655802167e-11,0.0687973571353239,681
2011-01-06 23:05:39,480.241881715969,2,32,0.5501165986061096,3.888670682907105,23.8826371393596,24.54092009708507,96.35558713987692,88.09572179062503,0.0001295089750783,0.10283113270998,0.073383307373394,8.286704655802167e-11,0.073383307290527,681
2011-01-06 23:06:09,510.2569841316049,2,32,0.5501165986061096,3.893203496932984,23.88722345389953,24.54092009708507,96.37343251544353,88.09572179062503,0.0001295089750783,0.10283113270998,0.0779696219133256,8.286704655802167e-11,0.0779696218304586,681
2011-01-06 23:06:39,540.2723559586971,2,32,0.5499359965324402,3.8974125385284415,23.89180978468975,24.54092009708507,96.39129843104614,88.09572179062503,6.47544875391759e-05,0.10283113270998,0.0825559527035473,8.286704655802167e-11,0.0825559526206802,681
2011-01-06 23:07:09,570.2873398990562,2,32,0.5499359965324402,3.9017834663391113,23.8963960295814,24.54092009708507,96.40918399080698,88.09572179062503,9.713172767078504e-05,0.10283113270998,0.0871421975951953,8.286704655802167e-11,0.0871421975123283,681
2011-01-06 23:07:39,600.3023298493939,2,32,0.5501165986061096,3.90615439414978,23.900982332004546,24.54092009708507,96.42708926372664,88.09572179062503,0.0001295089750783,0.10283113270998,0.0917285000183412,8.286704655802167e-11,0.0917284999354741,681
