Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Reset_Charge_Capacity,Reset_Discharge_Capacity,Capacity_Difference,Cumulative_Cycle_Index
30.015150731052778,1,30,0.0,3.5916104316711426,22.309330085933684,23.04749747328896,89.99374018108186,82.78126119479886,0.0007122993702068,0.10130325704813,9.331370840470754e-07,1.6711254602341796e-10,9.32969971501052e-07,679
60.03033053456306,1,30,0.0,3.6120078563690186,22.309330085933684,23.04749747328896,89.99374018108186,82.78126119479886,0.0004532813909463,0.10130325704813,9.331370840470754e-07,1.6711254602341796e-10,9.32969971501052e-07,679
90.04574744401431,1,30,0.0,3.626577615737915,22.309330085933684,23.04749747328896,89.99374018108186,82.78126119479886,0.0003561496851034,0.10130325704813,9.331370840470754e-07,1.6711254602341796e-10,9.32969971501052e-07,679
120.01357833446436,1,30,0.0,3.6377477645874015,22.309330085933684,23.04749747328896,89.99374018108186,82.78126119479886,0.0003237724304199,0.10130325704813,9.331370840470754e-07,1.6711254602341796e-10,9.32969971501052e-07,679
30.01508192456584,2,30,0.5501165986061096,3.763209104537964,22.313916612445613,23.04749747328896,90.01090445929226,82.78126119479886,0.0008741855854168,0.10130325704813,0.0045874596490129,1.6711254602341796e-10,0.0045874594819004,679
60.03020484630927,2,30,0.5499359965324402,3.787330150604248,22.31850315876221,23.04749747328896,90.02822455663046,82.78126119479886,0.0005180359003134,0.10130325704813,0.0091740059656082,1.6711254602341796e-10,0.0091740057984956,679
90.04531794356704,2,30,0.5501165986061096,3.8015761375427246,22.32308969270414,23.04749747328896,90.04563043724868,82.78126119479886,0.0002913951757363,0.10130325704813,0.0137605399075404,1.6711254602341796e-10,0.0137605397404279,679
120.06048157176348,2,30,0.5501165986061096,3.811936855316162,22.32767618566224,23.04749747328896,90.06309138233124,82.78126119479886,0.0002590179501567,0.10130325704813,0.0183470328656412,1.6711254602341796e-10,0.0183470326985286,679
150.07556795243528,2,30,0.5499359965324402,3.82035493850708,22.33226258182056,23.04749747328896,90.08059434484856,82.78126119479886,0.0001942634553415,0.10130325704813,0.0229334290239613,1.6711254602341796e-10,0.0229334288568487,679
180.09073649287453,2,30,0.5501165986061096,3.827963590621948,22.33684901211122,23.04749747328896,90.09813388192453,82.78126119479886,0.0001942634553415,0.10130325704813,0.0275198593146193,1.6711254602341796e-10,0.0275198591475067,679
210.1057968486844,2,30,0.5501165986061096,3.8349244594573975,22.34143547449781,23.04749747328896,90.11570657524658,82.78126119479886,0.0001618862152099,0.10130325704813,0.0321063217012103,1.6711254602341796e-10,0.0321063215340977,679
240.1211592322404,2,30,0.5499359965324402,3.841076135635376,22.34602193512981,23.04749747328896,90.13330976006212,82.78126119479886,0.0001295089750783,0.10130325704813,0.0366927823332083,1.6711254602341796e-10,0.0366927821660958,679
270.1361657187914,2,30,0.5501165986061096,3.847389698028565,22.35060835791792,23.04749747328896,90.15094167205712,82.78126119479886,0.0001295089750783,0.10130325704813,0.0412792051213202,1.6711254602341796e-10,0.0412792049542076,679
300.15115561900427,2,30,0.5501165986061096,3.853217601776123,22.355194849413603,23.04749747328896,90.1686013733304,82.78126119479886,0.0001618862152099,0.10130325704813,0.0458656966170032,1.6711254602341796e-10,0.0458656964498906,679
330.1662911822542,2,30,0.5499359965324402,3.8587217330932617,22.35978128575893,23.04749747328896,90.1862868335086,82.78126119479886,9.713172767078504e-05,0.10130325704813,0.0504521329623308,1.6711254602341796e-10,0.0504521327952183,679
360.18360713470497,2,30,0.550297200679779,3.8640639781951904,22.36436809156119,23.04749747328896,90.20399874398603,82.78126119479886,0.0001295089750783,0.10130325704813,0.0550389387645893,1.6711254602341796e-10,0.0550389385974767,679
390.1982155792128,2,30,0.5501165986061096,3.869244337081909,22.368954422414944,23.04749747328896,90.22173267880406,82.78126119479886,0.0001295089750783,0.10130325704813,0.0596252696183441,1.6711254602341796e-10,0.0596252694512315,679
420.2116321181252,2,30,0.5501165986061096,3.874100923538208,22.373540644913007,23.04749747328896,90.23948926121156,82.78126119479886,9.713172767078504e-05,0.10130325704813,0.0642114921164065,1.6711254602341796e-10,0.0642114919492939,679
450.22675786691445,2,30,0.5501165986061096,3.879119396209717,22.378127060957382,23.04749747328896,90.25726887014856,82.78126119479886,0.0001618862152099,0.10130325704813,0.0687979081607821,1.6711254602341796e-10,0.0687979079936695,679
480.2419018260897,2,30,0.5501165986061096,3.883652210235596,22.38271354345085,23.04749747328896,90.27507062759176,82.78126119479886,9.713172767078504e-05,0.10130325704813,0.073384390654251,1.6711254602341796e-10,0.0733843904871385,679
510.25698303386906,2,30,0.5499359965324402,3.8881850242614746,22.3873000829292,23.04749747328896,90.29289381513458,82.78126119479886,9.713172767078504e-05,0.10130325704813,0.0779709301326008,1.6711254602341796e-10,0.0779709299654882,679
540.2722542602332,2,30,0.5501165986061096,3.892555952072144,22.391886527621832,23.04749747328896,90.31073718640752,82.78126119479886,9.713172767078504e-05,0.10130325704813,0.0825573748252317,1.6711254602341796e-10,0.0825573746581191,679
570.2872193586323,2,30,0.5501165986061096,3.8970887660980233,22.39647290780961,23.04749747328896,90.32860022332233,82.78126119479886,0.0001618862152099,0.10130325704813,0.0871437550130096,1.6711254602341796e-10,0.087143754845897,679
600.3024861389154,2,30,0.5501165986061096,3.9009740352630615,22.4010593459458,23.04749747328896,90.3464826030854,82.78126119479886,9.713172767078504e-05,0.10130325704813,0.0917301931491962,1.6711254602341796e-10,0.0917301929820837,679
630.3174586106912,2,30,0.5501165986061096,3.905021190643311,22.40564581794511,23.04749747328896,90.36438379961548,82.78126119479886,9.713172767078504e-05,0.10130325704813,0.0963166651485103,1.6711254602341796e-10,0.0963166649813977,679
660.332577231716,2,30,0.5501165986061096,3.9089064598083496,22.41023226453501,23.04749747328896,90.38230275082468,82.78126119479886,0.0001295089750783,0.10130325704813,0.1009031117384111,1.6711254602341796e-10,0.1009031115712986,679
690.3478246487399,2,30,0.5501165986061096,3.912306070327759,22.41481876797684,23.04749747328896,90.40023900928284,82.78126119479886,3.237724376958795e-05,0.10130325704813,0.105489615180236,1.6711254602341796e-10,0.1054896150131234,679
720.3628334510627,2,30,0.5501165986061096,3.916029214859009,22.41940524418311,23.04749747328896,90.41819147786724,82.78126119479886,9.713172767078504e-05,0.10130325704813,0.1100760913865102,1.6711254602341796e-10,0.1100760912193976,679
750.3780920108579,2,30,0.550297200679779,3.919266939163208,22.423991724557755,23.04749747328896,90.43615949865496,82.78126119479886,6.47544875391759e-05,0.10130325704813,0.1146625717611549,1.6711254602341796e-10,0.1146625715940423,679
780.3930505428915,2,30,0.5499359965324402,3.922342777252197,22.428578145838607,23.04749747328896,90.4541422003726,82.78126119479886,6.47544875391759e-05,0.10130325704813,0.1192489930420066,1.6711254602341796e-10,0.1192489928748941,679
