Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Reset_Charge_Capacity,Reset_Discharge_Capacity,Capacity_Difference,Cumulative_Cycle_Index
2011-01-24 10:54:44,30.000546758459546,1,1,0.0,3.791862964630127,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0.0,0.0,0.0,800
2011-01-24 10:55:14,60.0156845071563,1,1,0.0,3.791862964630127,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0.0,0.0,0.0,800
2011-01-24 10:55:44,90.0308170929856,1,1,0.0,3.792024850845337,0.0,0.0,0.0,0.0,6.47544875391759e-05,0.0,0.0,0.0,0.0,800
2011-01-24 10:56:14,120.01551693605602,1,1,0.0,3.791862964630127,0.0,0.0,0.0,0.0,3.237724376958795e-05,0.0,0.0,0.0,0.0,800
2011-01-24 10:56:44,30.015398373253337,2,1,0.550297200679779,3.899193286895752,0.004586482511266,0.0,0.017835649871907,0.0,0.0004532813909463,0.0,0.004586482511266,0.0,0.004586482511266,800
2011-01-24 10:57:14,60.03048222261637,2,1,0.550297200679779,3.9126298427581774,0.00917287316263,0.0,0.035751591179525,0.0,0.0003237724304199,0.0,0.00917287316263,0.0,0.00917287316263,800
2011-01-24 10:57:44,90.04560579097135,2,1,0.5499359965324402,3.921533346176148,0.013759346910334,0.0,0.05371800812327,0.0,0.0002266406954731,0.0,0.013759346910334,0.0,0.013759346910334,800
2011-01-24 10:58:14,120.06077638653258,2,1,0.5499359965324402,3.928332567214966,0.01834578087527,0.0,0.071720145664924,0.0,0.0001942634553415,0.0,0.01834578087527,0.0,0.01834578087527,800
2011-01-24 10:58:44,150.07581820614456,2,1,0.5501165986061096,3.933836698532105,0.022932210759247,0.0,0.089749928105254,0.0,0.0001618862152099,0.0,0.022932210759247,0.0,0.022932210759247,800
2011-01-24 10:59:14,180.0777004079398,2,1,0.5501165986061096,3.938369512557984,0.027516657247975,0.0,0.107794580610592,0.0,0.0001295089750783,0.0,0.027516657247975,0.0,0.027516657247975,800
2011-01-24 10:59:44,210.090428751658,2,1,0.5499359965324402,3.9422547817230233,0.032102808761007,0.0,0.12586549786397,0.0,0.0001295089750783,0.0,0.032102808761007,0.0,0.032102808761007,800
2011-01-24 11:00:14,240.1056606048922,2,1,0.5501165986061096,3.945978164672852,0.036689268198653,0.0,0.143955070794702,0.0,9.713172767078504e-05,0.0,0.036689268198653,0.0,0.036689268198653,800
