Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Reset_Charge_Capacity,Reset_Discharge_Capacity,Capacity_Difference,Cumulative_Cycle_Index
2010-12-07 16:32:13,30.01501207312042,1,10,0.0,3.445265531539917,8.359977900562345,8.352454640693537,33.52624515150721,30.2872028534986,0.0007446765666827,0.0956302732229232,5.000477472094644e-07,4.307949552639912e-10,4.996169522542004e-07,505
2010-12-07 16:32:43,60.03004937401919,1,10,0.0,3.468577146530152,8.359977900562345,8.352454640693537,33.52624515150721,30.2872028534986,0.0005504131549969,0.0956302732229232,5.000477472094644e-07,4.307949552639912e-10,4.996169522542004e-07,505
2010-12-07 16:33:13,90.04507045455422,1,10,0.0,3.486222743988037,8.359977900562345,8.352454640693537,33.52624515150721,30.2872028534986,0.0004209041653666,0.0956302732229232,5.000477472094644e-07,4.307949552639912e-10,4.996169522542004e-07,505
2010-12-07 16:33:43,120.01323135032176,1,10,0.0,3.5001449584960938,8.359977900562345,8.352454640693537,33.52624515150721,30.2872028534986,0.0003237724304199,0.0956302732229232,5.000477472094644e-07,4.307949552639912e-10,4.996169522542004e-07,505
2010-12-07 16:34:13,30.015158457392047,2,10,0.5499359965324402,3.654907703399658,8.364563550428743,8.352454640693537,33.54286306753779,30.2872028534986,0.0013274669181555,0.0956302732229232,0.0045861499141448,4.307949552639912e-10,0.0045861494833498,505
2010-12-07 16:34:43,60.0300692133887,2,10,0.5501165986061096,3.69521713256836,8.369149090580516,8.352454640693537,33.55972121123852,30.2872028534986,0.0009713172912597,0.0956302732229232,0.0091716900659175,4.307949552639912e-10,0.0091716896351226,505
2010-12-07 16:35:13,90.04526689839717,2,10,0.5499359965324402,3.723709106445313,8.373734638512262,8.352454640693537,33.57673416900667,30.2872028534986,0.0006475448608398,0.0956302732229232,0.0137572379976642,4.307949552639912e-10,0.0137572375668693,505
2010-12-07 16:35:43,120.0600702521274,2,10,0.5499359965324402,3.745887517929077,8.37832010115175,8.352454640693537,33.59386186054176,30.2872028534986,0.0005504131549969,0.0956302732229232,0.0183427006371523,4.307949552639912e-10,0.0183427002063574,505
2010-12-07 16:36:13,150.0752872301458,2,10,0.5497553944587708,3.762723445892334,8.382905589859032,8.352454640693537,33.6110789774711,30.2872028534986,0.0003561496851034,0.0956302732229232,0.0229281893444337,4.307949552639912e-10,0.0229281889136387,505
2010-12-07 16:36:43,180.09018801633297,2,10,0.5499359965324402,3.774703025817871,8.387490954794938,8.352454640693537,33.62836228722427,30.2872028534986,0.0002590179501567,0.0956302732229232,0.0275135542803397,4.307949552639912e-10,0.0275135538495447,505
2010-12-07 16:37:13,210.10522433478693,2,10,0.5499359965324402,3.782959222793579,8.392076436986716,8.352454640693537,33.64569142728358,30.2872028534986,0.0002266406954731,0.0956302732229232,0.0320990364721183,4.307949552639912e-10,0.0320990360413233,505
2010-12-07 16:37:43,240.12021625776453,2,10,0.5501165986061096,3.788625240325928,8.396661868799546,8.352454640693537,33.663051376652945,30.2872028534986,0.0001295089750783,0.0956302732229232,0.0366844682849478,4.307949552639912e-10,0.0366844678541529,505
2010-12-07 16:38:13,270.1352722952887,2,10,0.5501165986061096,3.793805599212648,8.401247409743137,8.352454640693537,33.68043632011128,30.2872028534986,0.0001618862152099,0.0956302732229232,0.0412700092285387,4.307949552639912e-10,0.0412700087977437,505
2010-12-07 16:38:43,300.1525580313318,2,10,0.5499359965324402,3.798176527023315,8.405833339911279,8.352454640693537,33.69784477950557,30.2872028534986,9.713172767078504e-05,0.0956302732229232,0.0458559393966808,4.307949552639912e-10,0.0458559389658859,505
2010-12-07 16:39:13,330.1653541651726,2,10,0.5499359965324402,3.8027093410491934,8.410418561774717,8.352454640693537,33.71527119610884,30.2872028534986,9.713172767078504e-05,0.0956302732229232,0.0504411612601192,4.307949552639912e-10,0.0504411608293242,505
2010-12-07 16:39:43,360.18036156666784,2,10,0.5501165986061096,3.806918382644653,8.415004098204388,8.352454640693537,33.73271855712969,30.2872028534986,9.713172767078504e-05,0.0956302732229232,0.0550266976897901,4.307949552639912e-10,0.0550266972589952,505
2010-12-07 16:40:13,390.1953858351358,2,10,0.550297200679779,3.811289310455322,8.41958967381587,8.352454640693537,33.750185259278815,30.2872028534986,0.0001295089750783,0.0956302732229232,0.0596122733012727,4.307949552639912e-10,0.0596122728704777,505
2010-12-07 16:40:43,420.2104107401881,2,10,0.5499359965324402,3.815012693405152,8.42417528727059,8.352454640693537,33.76767077356475,30.2872028534986,9.713172767078504e-05,0.0956302732229232,0.0641978867559913,4.307949552639912e-10,0.0641978863251964,505
2010-12-07 16:41:14,450.2254721510837,2,10,0.5497553944587708,3.8188979625701904,8.428760802252086,8.352454640693537,33.78517404375375,30.2872028534986,9.713172767078504e-05,0.0956302732229232,0.0687834017374875,4.307949552639912e-10,0.0687834013066925,505
2010-12-07 16:41:44,480.2405964835571,2,10,0.5501165986061096,3.8227832317352295,8.43334635107895,8.352454640693537,33.802695005217466,30.2872028534986,9.713172767078504e-05,0.0956302732229232,0.0733689505643511,4.307949552639912e-10,0.0733689501335561,505
2010-12-07 16:42:14,510.2556562653989,2,10,0.5499359965324402,3.8265066146850586,8.437931880021404,8.352454640693537,33.8202330612137,30.2872028534986,9.713172767078504e-05,0.0956302732229232,0.0779544795068059,4.307949552639912e-10,0.0779544790760109,505
2010-12-07 16:42:44,540.2705247311579,2,10,0.5501165986061096,3.830229997634888,8.442517395921273,8.352454640693537,33.83778806350404,30.2872028534986,9.713172767078504e-05,0.0956302732229232,0.082539995406675,4.307949552639912e-10,0.08253999497588,505
